customer_id,customer_name,city,country,payment_date,payment_count,daily_payment_sum,distinct_store_count,stores,distinct_staff_count,staff_members,avg_daily_sum_prev_30d,deviation_amount,deviation_ratio,deviation_rank
200,JEANNE LAWSON,Ashgabat,Turkmenistan,2005-07-11,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.33,7.64,6.74,2
201,VICKI FIELDS,Witten,Germany,2005-08-20,3,16.97,2,"1,2",1,2:Jon Stephens,0.73,16.24,23.23,1
202,CARLA GUTIERREZ,Bhusawal,India,2005-07-30,3,12.97,2,"2,1",1,2:Jon Stephens,1.16,11.81,11.15,1
204,ROSEMARY SCHMIDT,Usak,Turkey,2005-08-22,3,17.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.86,16.11,9.65,1
204,ROSEMARY SCHMIDT,Usak,Turkey,2005-07-12,3,10.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.66,9.31,6.6,2
205,EILEEN CARR,Ciudad del Este,Paraguay,2005-08-21,4,15.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.8,15.16,19.99,1
206,TERRI VASQUEZ,Blumenau,Brazil,2005-08-19,3,18.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.1,17.87,17.29,1
206,TERRI VASQUEZ,Blumenau,Brazil,2005-07-06,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.4,11.57,30.0,2
207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-08-20,4,25.96,2,"1,2",1,2:Jon Stephens,1.66,24.3,15.61,1
207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-08-02,3,9.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",2.13,7.84,4.69,2
207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-07-09,3,6.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.9,6.07,7.76,3
209,TONYA CHAPMAN,Bhilwara,India,2005-07-27,3,15.97,2,"2,1",1,1:Mike Hillyer,1.2,14.77,13.34,1
209,TONYA CHAPMAN,Bhilwara,India,2005-08-01,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.76,12.21,5.42,2
210,ELLA OLIVER,Aden,Yemen,2005-07-08,3,17.97,2,"1,2",1,1:Mike Hillyer,0.9,17.07,20.03,1
210,ELLA OLIVER,Aden,Yemen,2005-07-07,4,12.96,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.47,12.49,27.85,2
210,ELLA OLIVER,Aden,Yemen,2005-07-29,3,13.97,2,"1,2",1,2:Jon Stephens,2.0,11.98,7.0,3
210,ELLA OLIVER,Aden,Yemen,2005-08-19,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.16,11.81,11.14,4
211,STACEY MONTGOMERY,Fuyu,China,2005-07-10,3,14.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.33,13.64,11.25,1
211,STACEY MONTGOMERY,Fuyu,China,2005-08-18,3,11.97,2,"1,2",1,2:Jon Stephens,1.23,10.74,9.73,2
211,STACEY MONTGOMERY,Fuyu,China,2005-08-22,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.83,9.14,6.0,3
211,STACEY MONTGOMERY,Fuyu,China,2005-07-12,3,7.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.83,6.14,4.36,4
212,WILMA RICHARDS,Bellevue,United States,2005-07-08,3,21.97,2,"1,2",1,2:Jon Stephens,0.5,21.47,44.06,1
212,WILMA RICHARDS,Bellevue,United States,2005-08-18,3,12.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.6,12.37,21.68,2
213,GINA WILLIAMSON,Taizz,Yemen,2005-07-30,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.23,13.74,12.17,1
214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-08-19,3,15.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.26,14.71,12.63,1
214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-05-31,3,6.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.2,6.77,34.97,2
214,KRISTIN JOHNSTON,Sunnyvale,United States,2005-08-20,3,6.97,2,"1,2",1,1:Mike Hillyer,1.8,5.17,3.88,3
215,JESSIE BANKS,Stara Zagora,Bulgaria,2005-08-23,4,9.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.86,9.1,11.54,1
219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-29,3,12.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.56,11.41,8.3,1
219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-09,3,10.97,2,"2,1",1,2:Jon Stephens,0.47,10.5,23.57,2
220,CHARLENE ALVAREZ,Zanzibar,Tanzania,2005-08-19,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.26,8.71,4.85,1
220,CHARLENE ALVAREZ,Zanzibar,Tanzania,2005-08-02,3,9.97,2,"1,2",1,1:Mike Hillyer,2.16,7.81,4.61,2
221,BESSIE MORRISON,Syrakusa,Italy,2005-08-21,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.7,13.27,8.83,1
221,BESSIE MORRISON,Syrakusa,Italy,2005-07-27,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.97,12.01,13.44,2
221,BESSIE MORRISON,Syrakusa,Italy,2005-08-17,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.0,11.97,13.0,3
222,DELORES HANSEN,Jaroslavl,Russian Federation,2005-07-29,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.03,12.94,13.55,1
224,PEARL GARZA,Jodhpur,India,2005-08-21,3,12.97,2,"1,2",1,2:Jon Stephens,0.9,12.07,14.46,1
224,PEARL GARZA,Jodhpur,India,2005-07-29,3,8.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.6,8.37,14.99,2
225,ARLENE HARVEY,Ambattur,India,2005-07-31,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.33,8.64,4.71,1
225,ARLENE HARVEY,Ambattur,India,2005-07-11,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,7.74,7.28,2
226,MAUREEN LITTLE,Asuncin,Paraguay,2005-08-23,4,16.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.23,15.73,13.79,1
226,MAUREEN LITTLE,Asuncin,Paraguay,2005-08-21,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.6,13.36,23.33,2
227,COLLEEN BURTON,Saarbrcken,Germany,2005-07-29,3,6.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.06,5.91,6.55,1
228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-06,4,17.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.47,17.49,38.6,1
229,TAMARA NGUYEN,Anpolis,Brazil,2005-06-21,3,9.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.17,9.8,59.94,1
229,TAMARA NGUYEN,Anpolis,Brazil,2005-08-19,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.83,8.14,10.79,2
230,JOY GEORGE,Botosani,Romania,2005-07-31,3,17.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.36,16.61,13.19,1
230,JOY GEORGE,Botosani,Romania,2005-08-17,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.53,9.44,7.17,2
230,JOY GEORGE,Botosani,Romania,2005-07-09,3,8.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.86,8.11,10.38,3
231,GEORGIA JACOBS,Uttarpara-Kotrung,India,2005-08-18,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.9,13.07,15.56,1
232,CONSTANCE REID,Zaria,Nigeria,2005-07-29,3,12.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.9,12.07,14.45,1
232,CONSTANCE REID,Zaria,Nigeria,2005-07-28,4,11.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.5,11.46,23.97,2
233,LILLIE KIM,Idfu,Egypt,2005-06-18,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.1,10.87,110.07,1
234,CLAUDIA FULLER,Jalib al-Shuyukh,Kuwait,2005-08-02,4,17.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.77,17.2,23.48,1
234,CLAUDIA FULLER,Jalib al-Shuyukh,Kuwait,2005-08-19,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.23,12.74,11.35,2
235,JACKIE LYNCH,Buenaventura,Colombia,2005-07-06,3,14.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.2,14.77,75.1,1
235,JACKIE LYNCH,Buenaventura,Colombia,2005-07-31,3,11.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.7,10.27,7.06,2
236,MARCIA DEAN,Tanza,Philippines,2005-08-21,3,17.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.59,15.38,6.93,1
236,MARCIA DEAN,Tanza,Philippines,2005-07-28,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.43,12.54,9.78,2
236,MARCIA DEAN,Tanza,Philippines,2005-08-19,3,13.97,2,"2,1",1,1:Mike Hillyer,2.13,11.84,6.56,3
236,MARCIA DEAN,Tanza,Philippines,2005-07-27,3,10.97,2,"2,1",1,2:Jon Stephens,1.06,9.91,10.32,4
236,MARCIA DEAN,Tanza,Philippines,2005-07-11,3,8.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",2.03,6.94,4.42,5
237,TANYA GILBERT,Naju,South Korea,2005-08-20,3,20.97,2,"1,2",1,2:Jon Stephens,2.63,18.34,7.98,1
237,TANYA GILBERT,Naju,South Korea,2005-07-28,3,16.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.57,16.4,30.02,2
237,TANYA GILBERT,Naju,South Korea,2005-07-29,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.13,12.84,12.35,3
237,TANYA GILBERT,Naju,South Korea,2005-07-31,4,10.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.8,9.16,6.1,4
238,NELLIE GARRETT,Shimoga,India,2005-07-29,3,16.97,2,"2,1",1,1:Mike Hillyer,0.43,16.54,39.28,1
238,NELLIE GARRETT,Shimoga,India,2005-08-17,3,11.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.36,10.61,8.77,2
239,MINNIE ROMERO,Ciomas,Indonesia,2005-07-27,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.73,12.24,17.73,1
240,MARLENE WELCH,Iwaki,Japan,2005-07-27,3,18.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.6,18.37,31.72,1
241,HEIDI LARSON,Xiangfan,China,2005-07-11,3,14.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.9,14.07,16.7,1
241,HEIDI LARSON,Xiangfan,China,2005-07-09,3,8.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.46,8.51,19.32,2
241,HEIDI LARSON,Xiangfan,China,2005-06-18,3,7.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.4,7.57,19.96,3
242,GLENDA FRAZIER,Qinhuangdao,China,2005-08-01,3,15.97,2,"2,1",1,2:Jon Stephens,1.3,14.67,12.31,1
242,GLENDA FRAZIER,Qinhuangdao,China,2005-06-15,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.4,14.57,37.52,2
243,LYDIA BURKE,San Miguel de Tucumn,Argentina,2005-07-31,3,13.97,2,"2,1",1,2:Jon Stephens,1.06,12.91,13.14,1
243,LYDIA BURKE,San Miguel de Tucumn,Argentina,2005-08-21,4,9.96,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.16,8.8,8.56,2
244,VIOLA HANSON,Lapu-Lapu,Philippines,2005-07-31,3,15.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.3,14.67,12.32,1
244,VIOLA HANSON,Lapu-Lapu,Philippines,2005-08-02,3,13.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.06,11.91,6.78,2
244,VIOLA HANSON,Lapu-Lapu,Philippines,2005-07-10,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.93,9.04,10.71,3
244,VIOLA HANSON,Lapu-Lapu,Philippines,2005-08-20,3,6.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.8,5.17,3.88,4
245,COURTNEY DAY,Uijongbu,South Korea,2005-07-27,5,17.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.67,17.29,26.99,1
247,STELLA MORENO,Coacalco de Berriozbal,Mexico,2005-08-18,3,17.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.73,17.24,24.57,1
251,VICKIE BREWER,Halle/Saale,Germany,2005-08-19,3,12.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.16,11.81,11.15,1
251,VICKIE BREWER,Halle/Saale,Germany,2005-05-31,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.27,11.7,45.06,2
252,MATTIE HOFFMAN,London,United Kingdom,2005-07-27,3,6.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.2,6.77,35.08,1
253,TERRY CARLSON,Miyakonojo,Japan,2005-08-21,3,17.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.66,16.31,10.81,1
253,TERRY CARLSON,Miyakonojo,Japan,2005-07-28,3,6.97,2,"2,1",1,2:Jon Stephens,0.53,6.44,13.09,2
254,MAXINE SILVA,Poos de Caldas,Brazil,2005-07-10,4,19.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.96,19.0,20.71,1
254,MAXINE SILVA,Poos de Caldas,Brazil,2005-08-19,4,13.96,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.3,12.66,10.77,2
254,MAXINE SILVA,Poos de Caldas,Brazil,2005-07-09,3,9.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.63,9.34,15.79,3
254,MAXINE SILVA,Poos de Caldas,Brazil,2005-08-18,3,4.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.13,3.84,4.4,4
256,MABEL HOLLAND,Monywa,Myanmar,2005-08-23,3,15.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.5,14.47,10.67,1
256,MABEL HOLLAND,Monywa,Myanmar,2005-08-20,4,13.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.8,13.16,17.49,2
257,MARSHA DOUGLAS,Beira,Mozambique,2005-08-19,5,20.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.26,18.69,9.26,1
257,MARSHA DOUGLAS,Beira,Mozambique,2005-07-27,5,18.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.2,17.75,15.82,2
257,MARSHA DOUGLAS,Beira,Mozambique,2005-07-29,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.96,11.01,6.61,3
258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-08-01,5,20.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.5,19.45,14.0,1
258,MYRTLE FLEMING,Santiago de los Caballeros,Dominican Republic,2005-08-20,3,14.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.46,13.51,10.23,2
259,LENA JENSEN,Halisahar,India,2005-07-30,3,21.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.06,20.91,20.64,1
259,LENA JENSEN,Halisahar,India,2005-06-16,3,18.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.53,18.44,35.64,2
259,LENA JENSEN,Halisahar,India,2005-08-23,4,18.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",3.16,15.8,6.0,3
259,LENA JENSEN,Halisahar,India,2005-08-20,3,17.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",2.3,15.67,7.83,4
259,LENA JENSEN,Halisahar,India,2005-08-19,3,12.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.86,11.11,6.96,5
260,CHRISTY VARGAS,Datong,China,2005-06-17,3,16.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.43,16.54,39.22,1
260,CHRISTY VARGAS,Datong,China,2005-08-21,3,17.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.56,16.41,11.51,2
260,CHRISTY VARGAS,Datong,China,2005-08-20,4,10.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.2,9.76,9.16,3
261,DEANNA BYRD,Tuguegarao,Philippines,2005-06-17,3,18.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.67,18.31,28.53,1
261,DEANNA BYRD,Tuguegarao,Philippines,2005-07-31,3,14.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.47,14.5,32.17,2
261,DEANNA BYRD,Tuguegarao,Philippines,2005-08-20,3,13.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.13,12.84,12.36,3
262,PATSY DAVIDSON,Portoviejo,Ecuador,2005-07-12,4,26.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.0,25.96,27.04,1
262,PATSY DAVIDSON,Portoviejo,Ecuador,2005-08-23,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.43,13.53,10.46,2
264,GWENDOLYN MAY,Higashiosaka,Japan,2005-07-11,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.9,12.07,14.45,1
264,GWENDOLYN MAY,Higashiosaka,Japan,2005-07-31,3,12.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.3,11.67,10.0,2
264,GWENDOLYN MAY,Higashiosaka,Japan,2005-08-17,3,7.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.93,7.04,8.56,3
265,JENNIE TERRY,Olomouc,Czech Republic,2005-08-21,3,18.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.4,17.57,13.59,1
265,JENNIE TERRY,Olomouc,Czech Republic,2005-07-29,3,9.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.93,8.04,5.17,2
266,NORA HERRERA,Salzburg,Austria,2005-08-18,4,17.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.1,16.86,16.37,1
266,NORA HERRERA,Salzburg,Austria,2005-08-20,3,17.97,2,"1,2",1,1:Mike Hillyer,1.7,16.27,10.6,2
266,NORA HERRERA,Salzburg,Austria,2005-08-02,3,16.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.86,16.11,19.63,3
266,NORA HERRERA,Salzburg,Austria,2005-08-22,3,8.97,2,"1,2",1,1:Mike Hillyer,2.39,6.58,3.75,4
267,MARGIE WADE,Lengshuijiang,China,2005-06-19,4,22.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.0,21.96,23.01,1
267,MARGIE WADE,Lengshuijiang,China,2005-07-30,3,15.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.73,15.24,21.84,2
268,NINA SOTO,Palghat (Palakkad),India,2005-07-10,3,12.97,2,"1,2",1,2:Jon Stephens,1.5,11.47,8.67,1
269,CASSANDRA WALTERS,Salinas,United States,2005-07-12,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.06,12.91,13.12,1
270,LEAH CURTIS,Kalisz,Poland,2005-08-01,3,18.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.03,17.94,18.4,1
270,LEAH CURTIS,Kalisz,Poland,2005-08-17,3,6.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.1,5.87,6.35,2
272,KAY CALDWELL,Yantai,China,2005-08-17,3,16.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.2,15.77,14.17,1
273,PRISCILLA LOWE,Salamanca,Mexico,2005-07-12,4,19.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.66,18.3,12.0,1
273,PRISCILLA LOWE,Salamanca,Mexico,2005-08-01,3,19.97,2,"2,1",1,1:Mike Hillyer,2.26,17.71,8.83,2
273,PRISCILLA LOWE,Salamanca,Mexico,2005-07-30,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.7,10.27,7.06,3
274,NAOMI JENNINGS,Karnal,India,2005-08-20,3,17.97,2,"2,1",1,1:Mike Hillyer,1.86,16.11,9.65,1
274,NAOMI JENNINGS,Karnal,India,2005-08-02,3,7.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.6,6.37,4.99,2
274,NAOMI JENNINGS,Karnal,India,2005-08-22,3,8.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.89,6.08,3.1,3
275,CAROLE BARNETT,Peoria,United States,2005-08-21,4,19.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.56,18.4,12.78,1
275,CAROLE BARNETT,Peoria,United States,2005-08-20,4,6.96,2,"2,1",1,2:Jon Stephens,1.33,5.63,5.23,2
276,BRANDY GRAVES,Warren,United States,2005-07-30,4,16.96,2,"1,2",1,1:Mike Hillyer,0.76,16.2,22.18,1
276,BRANDY GRAVES,Warren,United States,2005-08-18,3,15.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.6,14.37,10.01,2
276,BRANDY GRAVES,Warren,United States,2005-08-23,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.29,9.68,5.22,3
277,OLGA JIMENEZ,Ogbomosho,Nigeria,2005-06-21,3,13.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.73,13.24,19.09,1
278,BILLIE HORTON,Inegl,Turkey,2005-08-01,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.26,8.71,7.89,1
279,DIANNE SHELTON,Tabriz,Iran,2005-07-09,3,20.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",0.73,20.24,28.67,1
279,DIANNE SHELTON,Tabriz,Iran,2005-08-19,4,18.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.03,17.93,18.39,2
279,DIANNE SHELTON,Tabriz,Iran,2005-06-21,3,8.97,2,"1,2",1,1:Mike Hillyer,0.4,8.57,22.5,3
280,TRACEY BARRETT,Owo,Nigeria,2005-07-29,5,20.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.4,20.55,52.55,1
280,TRACEY BARRETT,Owo,Nigeria,2005-08-19,3,20.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.73,19.24,12.13,2
282,JENNY CASTRO,Ponce,Puerto Rico,2005-07-29,3,7.97,2,"2,1",1,2:Jon Stephens,1.5,6.47,5.33,1
283,FELICIA SUTTON,Korla,China,2005-07-06,4,17.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.6,17.36,30.02,1
283,FELICIA SUTTON,Korla,China,2005-07-11,4,6.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.36,5.6,5.11,2
283,FELICIA SUTTON,Korla,China,2005-08-17,3,4.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.53,4.44,9.35,3
284,SONIA GREGORY,Benin City,Nigeria,2005-07-27,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.1,13.87,13.63,1
285,MIRIAM MCKINNEY,Otsu,Japan,2005-07-11,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.26,13.7,11.83,1
285,MIRIAM MCKINNEY,Otsu,Japan,2005-08-01,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.3,11.67,6.09,2
285,MIRIAM MCKINNEY,Otsu,Japan,2005-08-18,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.86,10.11,6.42,3
286,VELMA LUCAS,Effon-Alaiye,Nigeria,2005-07-27,4,9.96,2,"1,2",1,1:Mike Hillyer,1.4,8.56,7.13,1
287,BECKY MILES,Tambaram,India,2005-08-22,3,7.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.66,6.31,4.79,1
288,BOBBIE CRAIG,Valle de Santiago,Mexico,2005-08-19,3,6.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.76,6.21,9.12,1
289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-08-19,4,17.96,2,"1,2",1,2:Jon Stephens,1.1,16.86,16.37,1
289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-08-18,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.73,10.24,14.99,2
289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-07-27,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.2,9.77,9.16,3
290,KRISTINA CHAMBERS,Valle de la Pascua,Venezuela,2005-06-15,3,20.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.1,20.87,210.4,1
290,KRISTINA CHAMBERS,Valle de la Pascua,Venezuela,2005-07-07,3,6.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.87,6.11,8.06,2
292,MISTY LAMBERT,Sharja,United Arab Emirates,2005-07-27,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.1,10.87,10.9,1
294,SHELLY WATTS,Dayton,United States,2005-08-01,5,20.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.6,19.35,13.12,1
295,DAISY BATES,Kolpino,Russian Federation,2005-07-31,3,18.97,2,"1,2",1,2:Jon Stephens,2.3,16.68,8.27,1
295,DAISY BATES,Kolpino,Russian Federation,2005-08-21,3,14.97,2,"2,1",1,1:Mike Hillyer,2.36,12.61,6.34,2
295,DAISY BATES,Kolpino,Russian Federation,2005-07-11,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.99,9.98,6.0,3
295,DAISY BATES,Kolpino,Russian Federation,2005-07-09,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.63,9.34,6.73,4
296,RAMONA HALE,Patiala,India,2005-08-20,4,12.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.2,11.76,10.82,1
297,SHERRI RHODES,Ahmadnagar,India,2005-06-18,3,16.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.4,16.57,42.57,1
297,SHERRI RHODES,Ahmadnagar,India,2005-07-11,3,14.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.43,13.54,10.47,2
297,SHERRI RHODES,Ahmadnagar,India,2005-08-17,3,8.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.73,8.24,12.28,3
299,JAMES GANNON,Hiroshima,Japan,2005-08-17,3,13.97,2,"1,2",1,1:Mike Hillyer,0.83,13.14,16.8,1
299,JAMES GANNON,Hiroshima,Japan,2005-06-19,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.8,12.17,16.23,2
300,JOHN FARNSWORTH,Parbhani,India,2005-07-28,3,18.97,2,"2,1",1,1:Mike Hillyer,1.06,17.91,17.82,1
