customer_id,customer_name,country_name,city_name,window_start,window_end,window_amount,payment_count,staff_count,store_count,customer_previous_avg_7d,country_p95_7d,suspicion_rank
380,RUSSELL BRINSON,Poland,Tychy,2005-07-25,2005-07-31,41.91,9,2,2,17.77,40.89,478
172,BERNICE WILLIS,Turkey,Batman,2005-08-17,2005-08-23,46.9,10,2,2,20.73,41.9,479
454,ALEX GRESHAM,Mexico,Uruapan,2005-06-15,2005-06-21,52.9,10,2,2,25.35,40.91,480
467,ALVIN DELOACH,Mexico,Cuauhtmoc,2005-07-27,2005-08-02,47.9,10,2,2,21.71,40.91,481
335,GREGORY MAULDIN,Tunisia,Sousse,2005-07-06,2005-07-12,36.9,10,2,2,15.56,36.9,482
253,TERRY CARLSON,Japan,Miyakonojo,2005-08-16,2005-08-22,37.92,8,2,2,16.02,37.92,483
389,ALAN KAHN,China,Emeishan,2005-08-17,2005-08-23,38.93,7,2,2,16.47,38.92,484
98,LILLIAN GRIFFIN,United Arab Emirates,al-Ayn,2005-07-27,2005-08-02,35.9,10,2,2,15.19,35.9,485
101,PEGGY MYERS,Saudi Arabia,Abha,2005-07-26,2005-08-01,38.91,9,2,2,17.59,33.92,486
352,ALBERT CROUSE,Cameroon,Bamenda,2005-07-24,2005-07-30,32.93,7,2,2,13.97,32.93,487
337,JERRY JORDON,Japan,Onomichi,2005-08-16,2005-08-22,42.92,8,2,2,19.31,37.92,488
479,ZACHARY HITE,United States,Akron,2005-07-27,2005-08-02,46.92,8,2,2,21.02,41.91,489
228,ALLISON STANLEY,Cambodia,Phnom Penh,2005-07-05,2005-07-11,38.89,11,2,2,16.96,36.9,490
144,CLARA SHAW,Belarus,Molodetno,2005-07-26,2005-08-01,50.87,13,2,2,21.69,50.87,491
102,CRYSTAL FORD,Israel,Ashdod,2005-07-27,2005-08-02,43.87,13,2,2,20.06,37.92,492
137,RHONDA KENNEDY,Netherlands,Apeldoorn,2005-07-05,2005-07-11,46.9,10,2,2,20.06,46.9,493
444,MARCUS HIDALGO,Estonia,Tartu,2005-08-17,2005-08-23,33.9,10,2,2,14.57,33.9,494
89,JULIA FLORES,Argentina,La Plata,2005-07-26,2005-08-01,41.89,11,2,2,18.89,37.91,495
448,MIGUEL BETANCOURT,Germany,Erlangen,2005-08-15,2005-08-21,39.92,8,2,2,17.59,37.91,496
526,KARL SEAL,United States,Cape Coral,2005-08-15,2005-08-21,53.91,9,2,2,26.57,41.91,497
57,EVELYN MORGAN,Liechtenstein,Vaduz,2005-07-06,2005-07-12,30.92,8,2,2,13.37,30.92,498
591,KENT ARSENAULT,Brazil,Juiz de Fora,2005-07-25,2005-07-31,42.9,10,2,2,18.96,40.93,499
13,KAREN JACKSON,Turkey,Osmaniye,2005-08-16,2005-08-22,43.92,8,2,2,19.49,41.9,500
526,KARL SEAL,United States,Cape Coral,2005-07-27,2005-08-02,52.88,12,2,2,25.94,41.91,501
209,TONYA CHAPMAN,India,Bhilwara,2005-07-25,2005-07-31,46.91,9,2,2,21.53,41.91,502
533,JESSIE MILAM,China,Binzhou,2005-08-16,2005-08-22,40.93,7,2,2,18.24,38.92,503
454,ALEX GRESHAM,Mexico,Uruapan,2005-06-13,2005-06-19,44.92,8,2,2,20.46,40.91,504
380,RUSSELL BRINSON,Poland,Tychy,2005-07-26,2005-08-01,43.9,10,2,2,19.78,40.89,505
319,RONALD WEINER,Mexico,San Felipe del Progreso,2005-08-16,2005-08-22,40.91,9,2,2,17.85,40.91,506
469,WESLEY BULL,Spain,Ourense (Orense),2005-07-27,2005-08-02,49.88,12,2,2,23.21,43.9,507
469,WESLEY BULL,Spain,Ourense (Orense),2005-08-17,2005-08-23,49.9,10,2,2,23.24,43.9,508
540,TYRONE ASHER,Bulgaria,Ruse,2005-07-27,2005-08-02,32.94,6,2,2,14.63,31.93,509
87,WANDA PATTERSON,Colombia,Sincelejo,2005-08-17,2005-08-23,39.91,9,2,2,17.69,38.91,510
267,MARGIE WADE,China,Lengshuijiang,2005-08-16,2005-08-22,40.93,7,2,2,18.39,38.92,511
154,MICHELE GRANT,China,Yuncheng,2005-07-26,2005-08-01,39.92,8,2,2,17.74,38.92,512
532,NEIL RENNER,Vietnam,Cam Ranh,2005-07-27,2005-08-02,43.91,9,2,2,19.5,42.91,513
372,STEVE MACKENZIE,Indonesia,Probolinggo,2005-08-15,2005-08-21,43.91,9,2,2,21.77,34.93,514
80,MARILYN ROSS,Nigeria,Ife,2005-07-06,2005-07-12,47.91,9,2,2,21.96,43.89,515
51,ALICE STEWART,United States,Fontana,2005-08-15,2005-08-21,44.89,11,2,2,20.4,41.91,516
321,KEVIN SCHULER,Nepal,Birgunj,2005-08-17,2005-08-23,42.93,7,2,2,18.9,42.93,517
259,LENA JENSEN,India,Halisahar,2005-08-16,2005-08-22,45.91,9,2,2,21.13,41.91,518
66,JANICE WARD,Sweden,Malm,2005-08-17,2005-08-23,38.9,10,2,2,17.16,38.9,519
19,RUTH MARTINEZ,South Africa,Kimberley,2005-08-17,2005-08-23,45.92,8,2,2,21.49,40.91,520
475,PEDRO CHESTNUT,Ukraine,ostka,2005-07-27,2005-08-02,44.9,10,2,2,21.05,39.93,521
558,JIMMIE EGGLESTON,Poland,Wroclaw,2005-07-05,2005-07-11,42.92,8,2,2,19.46,40.89,522
137,RHONDA KENNEDY,Netherlands,Apeldoorn,2005-07-25,2005-07-31,49.91,9,2,2,22.8,46.9,523
29,ANGELA HERNANDEZ,Japan,Shimonoseki,2005-08-15,2005-08-21,41.89,11,2,2,19.51,37.92,524
433,DON BONE,Mozambique,Naala-Porto,2005-08-17,2005-08-23,42.92,8,2,2,19.16,42.92,525
533,JESSIE MILAM,China,Binzhou,2005-08-17,2005-08-23,41.92,8,2,2,19.43,38.92,526
172,BERNICE WILLIS,Turkey,Batman,2005-08-16,2005-08-22,42.92,8,2,2,19.43,41.9,527
528,CLAUDE HERZOG,Angola,Benguela,2005-07-27,2005-08-02,33.93,7,2,2,16.15,29.95,528
363,ROY WHITING,Kenya,Nyeri,2005-08-16,2005-08-22,39.93,7,2,2,17.91,39.93,529
360,RALPH MADRIGAL,Puerto Rico,Arecibo,2005-08-16,2005-08-22,45.91,9,2,2,21.27,42.92,530
289,VIOLET RODRIQUEZ,Hong Kong,Kowloon and New Kowloon,2005-08-16,2005-08-22,46.89,11,2,2,21.07,46.89,531
207,GERTRUDE CASTILLO,Greenland,Nuuk,2005-08-17,2005-08-23,41.93,7,2,2,19.37,39.94,532
373,LOUIS LEONE,Philippines,Tanauan,2005-08-14,2005-08-20,46.9,10,2,2,22.16,42.92,533
438,BARRY LOVELACE,Zambia,Kitwe,2005-08-17,2005-08-23,35.93,7,2,2,16.48,34.92,534
4,BARBARA JONES,Myanmar,Myingyan,2005-08-17,2005-08-23,38.91,9,2,2,17.67,38.91,535
553,MAX PITT,Yugoslavia,Novi Sad,2005-07-06,2005-07-12,48.88,12,2,2,22.95,45.91,536
207,GERTRUDE CASTILLO,Greenland,Nuuk,2005-08-14,2005-08-20,39.94,6,2,2,18.23,39.94,537
78,LORI WOOD,India,Rae Bareli,2005-08-17,2005-08-23,44.9,10,2,2,21.22,41.91,538
259,LENA JENSEN,India,Halisahar,2005-08-15,2005-08-21,42.92,8,2,2,19.85,41.91,539
347,RYAN SALISBURY,Latvia,Daugavpils,2005-08-17,2005-08-23,44.92,8,2,2,21.51,40.9,540
462,WARREN SHERROD,Russian Federation,Usolje-Sibirskoje,2005-08-14,2005-08-20,46.92,8,2,2,23.02,40.93,541
592,TERRANCE ROUSH,Hungary,Szkesfehrvr,2005-07-27,2005-08-02,42.89,11,2,2,19.64,42.89,542
122,THELMA MURRAY,Peru,Lima,2005-07-27,2005-08-02,39.9,10,2,2,19.7,34.92,543
107,FLORENCE WOODS,Argentina,Merlo,2005-07-26,2005-08-01,37.92,8,2,2,17.5,37.91,544
470,GORDON ALLARD,Yemen,Hodeida,2005-07-25,2005-07-31,51.92,8,2,2,23.96,51.91,545
526,KARL SEAL,United States,Cape Coral,2005-06-15,2005-06-21,41.91,9,2,2,19.38,41.91,546
557,FELIX GAFFNEY,Lithuania,Vilnius,2005-08-17,2005-08-23,18.93,7,2,2,8.79,18.93,547
348,ROGER QUINTANILLA,Taiwan,Hsichuh,2005-08-17,2005-08-23,43.89,11,2,2,20.86,41.9,548
337,JERRY JORDON,Japan,Onomichi,2005-07-06,2005-07-12,37.92,8,2,2,17.64,37.92,549
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-06-15,2005-06-21,33.94,6,2,2,15.81,33.94,550
347,RYAN SALISBURY,Latvia,Daugavpils,2005-07-25,2005-07-31,40.9,10,2,2,19.11,40.9,551
479,ZACHARY HITE,United States,Akron,2005-07-26,2005-08-01,41.93,7,2,2,19.63,41.91,552
187,BRITTANY RILEY,Ukraine,Sumy,2005-07-06,2005-07-12,39.93,7,2,2,18.69,39.93,553
210,ELLA OLIVER,Yemen,Aden,2005-07-06,2005-07-12,52.87,13,2,2,25.05,51.91,554
70,CHRISTINA RAMIREZ,Saudi Arabia,al-Hawiya,2005-08-17,2005-08-23,33.92,8,2,2,15.97,33.92,555
528,CLAUDE HERZOG,Angola,Benguela,2005-07-25,2005-07-31,29.95,5,2,2,14.11,29.95,556
360,RALPH MADRIGAL,Puerto Rico,Arecibo,2005-08-15,2005-08-21,42.92,8,2,2,20.24,42.92,557
373,LOUIS LEONE,Philippines,Tanauan,2005-08-13,2005-08-19,43.91,9,2,2,20.95,42.92,558
176,JUNE CARROLL,Algeria,Skikda,2005-08-17,2005-08-23,45.91,9,2,2,22.56,42.9,559
168,REGINA BERRY,China,Jinchang,2005-08-15,2005-08-21,41.91,9,2,2,20.73,38.92,560
38,MARTHA GONZALEZ,Moldova,Chisinau,2005-07-26,2005-08-01,39.89,11,2,2,19.02,39.89,561
78,LORI WOOD,India,Rae Bareli,2005-08-16,2005-08-22,41.91,9,2,2,20.07,41.91,562
113,CINDY FISHER,Venezuela,Cuman,2005-08-17,2005-08-23,31.93,7,2,2,15.3,31.93,563
236,MARCIA DEAN,Philippines,Tanza,2005-08-15,2005-08-21,42.92,8,2,2,20.63,42.92,564
528,CLAUDE HERZOG,Angola,Benguela,2005-07-26,2005-08-01,30.94,6,2,2,15.17,29.95,565
590,SETH HANNON,Bahrain,al-Manama,2005-07-06,2005-07-12,31.92,8,2,2,15.41,31.92,566
470,GORDON ALLARD,Yemen,Hodeida,2005-07-26,2005-08-01,52.91,9,2,2,25.95,51.91,567
105,DAWN SULLIVAN,Tuvalu,Funafuti,2005-07-26,2005-08-01,30.94,6,2,2,15.07,30.94,568
304,DAVID ROYAL,Peru,Callao,2005-07-06,2005-07-12,34.92,8,2,2,17.06,34.92,569
237,TANYA GILBERT,South Korea,Naju,2005-08-17,2005-08-23,43.91,9,2,2,21.48,43.91,570
573,BYRON BOX,Kazakstan,Zhezqazghan,2005-07-27,2005-08-02,34.92,8,2,2,17.17,34.92,571
517,BRAD MCCURDY,Taiwan,Chungho,2005-07-06,2005-07-12,41.9,10,2,2,20.62,41.9,572
332,STEPHEN QUALLS,Bangladesh,Dhaka,2005-07-27,2005-08-02,62.87,13,2,2,31.05,62.87,573
498,GENE SANBORN,Oman,Salala,2005-07-26,2005-08-01,31.92,8,2,2,15.85,31.92,574
307,JOSEPH JOY,Brazil,Angra dos Reis,2005-07-27,2005-08-02,42.91,9,1,2,18.9,40.93,575
