customer_id,customer_first_name,customer_last_name,country_name,city_name,payment_day,daily_payment_count,daily_payment_amount,avg_30d_payment_count,avg_30d_payment_amount,customer_store_id,last_payment_staff_store_id,last_staff_id,last_staff_first_name,last_staff_last_name,last_payment_id,last_payment_ts,linked_rental_count,overdue_return_share,country_day_amount_rank,suspicious_reason
348,ROGER,QUINTANILLA,Taiwan,Hsichuh,2005-07-08,4,20.96,1.0,4.59,2,1,1,Mike,Hillyer,9408,2005-07-08 17:01:48.000,4,0.75,1,amount_over_3x
481,HERMAN,DEVORE,Tanzania,Mwanza,2005-07-08,4,16.96,1.25,3.74,1,1,1,Mike,Hillyer,12988,2005-07-08 10:11:45.000,4,0.75,1,amount_over_3x
220,CHARLENE,ALVAREZ,Tanzania,Zanzibar,2005-07-08,1,2.99,1.0,0.99,2,2,2,Jon,Stephens,5951,2005-07-08 21:37:31.000,1,0.0,2,amount_over_3x
172,BERNICE,WILLIS,Turkey,Batman,2005-07-08,3,17.97,1.0,1.32,1,2,2,Jon,Stephens,4664,2005-07-08 19:33:49.000,3,0.6667,1,amount_over_3x
518,GABRIEL,HARDER,Turkey,Sivas,2005-07-08,2,11.98,1.0,3.99,1,2,2,Jon,Stephens,13945,2005-07-08 22:54:21.000,2,0.5,2,amount_over_3x
142,APRIL,BURNS,United Kingdom,Dundee,2005-07-08,2,9.98,1.0,2.66,1,1,1,Mike,Hillyer,3838,2005-07-08 03:27:59.000,2,0.5,1,amount_over_3x
212,WILMA,RICHARDS,United States,Bellevue,2005-07-08,3,21.97,1.33,4.99,2,2,2,Jon,Stephens,5759,2005-07-08 21:32:17.000,3,1.0,1,amount_over_3x
275,CAROLE,BARNETT,United States,Peoria,2005-07-08,2,10.98,1.0,2.79,2,2,2,Jon,Stephens,7444,2005-07-08 21:26:11.000,2,0.5,2,amount_over_3x
248,CAROLINE,BOWMAN,United States,Tallahassee,2005-07-08,2,5.98,1.0,1.99,1,1,1,Mike,Hillyer,6705,2005-07-08 18:18:23.000,2,0.5,9,amount_over_3x
199,BETH,FRANKLIN,Vietnam,Haiphong,2005-07-08,2,11.98,1.0,2.99,2,2,2,Jon,Stephens,5398,2005-07-08 06:04:23.000,2,0.5,1,amount_over_3x
7,MARIA,MILLER,Yugoslavia,Kragujevac,2005-07-08,2,10.98,1.17,3.32,1,1,1,Mike,Hillyer,187,2005-07-08 18:47:38.000,2,0.5,1,amount_over_3x
332,STEPHEN,QUALLS,Bangladesh,Dhaka,2005-07-09,5,9.95,2.0,13.98,1,1,1,Mike,Hillyer,8967,2005-07-09 21:45:17.000,5,0.4,1,count_at_least_5
144,CLARA,SHAW,Belarus,Molodetno,2005-07-09,3,17.97,1.33,5.65,1,2,2,Jon,Stephens,3891,2005-07-09 20:16:51.000,3,0.6667,1,amount_over_3x
410,CURTIS,IRBY,Canada,Richmond Hill,2005-07-09,4,17.96,1.33,4.15,2,1,1,Mike,Hillyer,11096,2005-07-09 17:01:08.000,4,0.5,1,amount_over_3x
45,JANET,PHILLIPS,Chile,Antofagasta,2005-07-09,2,14.98,1.2,3.79,1,1,1,Mike,Hillyer,1237,2005-07-09 20:11:49.000,2,1.0,1,amount_over_3x
538,TED,BREAUX,China,Baicheng,2005-07-09,3,16.97,1.0,4.79,2,1,1,Mike,Hillyer,14487,2005-07-09 23:57:44.000,3,0.3333,1,amount_over_3x
241,HEIDI,LARSON,China,Xiangfan,2005-07-09,3,8.97,1.4,2.79,2,1,1,Mike,Hillyer,6511,2005-07-09 21:34:32.000,3,1.0,4,amount_over_3x
521,ROLAND,SOUTH,China,Yingkou,2005-07-09,2,7.98,1.33,1.99,2,2,2,Jon,Stephens,14025,2005-07-09 22:35:49.000,2,0.5,6,amount_over_3x
43,CHRISTINE,ROBERTS,French Polynesia,Faaa,2005-07-09,2,9.98,1.0,3.32,2,1,1,Mike,Hillyer,1185,2005-07-09 19:59:10.000,2,0.5,1,amount_over_3x
135,JUANITA,MASON,India,Pune,2005-07-09,1,7.99,1.0,1.74,2,2,2,Jon,Stephens,3642,2005-07-09 04:01:02.000,1,1.0,5,amount_over_3x
279,DIANNE,SHELTON,Iran,Tabriz,2005-07-09,3,20.97,1.5,5.49,2,1,1,Mike,Hillyer,7563,2005-07-09 18:15:32.000,3,0.6667,1,amount_over_3x
10,DOROTHY,TAYLOR,Iran,Esfahan,2005-07-09,3,11.97,1.14,3.85,1,1,1,Mike,Hillyer,265,2005-07-09 21:58:57.000,3,0.3333,2,amount_over_3x
315,KENNETH,GOODEN,Israel,Bat Yam,2005-07-09,2,11.98,1.0,2.99,2,2,2,Jon,Stephens,8542,2005-07-09 07:25:35.000,2,1.0,2,amount_over_3x
273,PRISCILLA,LOWE,Mexico,Salamanca,2005-07-09,2,15.98,1.17,5.16,2,2,2,Jon,Stephens,7377,2005-07-09 21:28:07.000,2,1.0,1,amount_over_3x
482,MAURICE,CRAWLEY,Mexico,Coatzacoalcos,2005-07-09,2,9.98,1.0,2.99,1,1,1,Mike,Hillyer,13016,2005-07-09 23:03:21.000,2,0.0,2,amount_over_3x
72,THERESA,WATSON,Philippines,Taguig,2005-07-09,3,10.97,1.0,2.99,2,1,1,Mike,Hillyer,1947,2005-07-09 20:59:09.000,3,0.3333,1,amount_over_3x
407,DALE,RATCLIFF,South Africa,Rustenburg,2005-07-09,1,4.99,1.0,1.66,1,1,1,Mike,Hillyer,11009,2005-07-09 04:58:26.000,1,0.0,4,amount_over_3x
139,AMBER,DIXON,Taiwan,Touliu,2005-07-09,3,17.97,1.5,4.74,1,1,1,Mike,Hillyer,3762,2005-07-09 19:26:22.000,3,0.6667,1,amount_over_3x
5,ELIZABETH,BROWN,Taiwan,Nantou,2005-07-09,3,12.97,1.0,3.99,1,2,2,Jon,Stephens,120,2005-07-09 08:51:42.000,3,0.6667,3,amount_over_3x
14,BETTY,WHITE,United States,Citrus Heights,2005-07-09,3,13.97,1.0,2.99,2,1,1,Mike,Hillyer,368,2005-07-09 19:14:32.000,3,0.6667,3,amount_over_3x
532,NEIL,RENNER,Vietnam,Cam Ranh,2005-07-09,3,15.97,1.0,4.24,2,2,2,Jon,Stephens,14314,2005-07-09 14:44:23.000,3,0.6667,1,amount_over_3x
92,TINA,SIMMONS,Brazil,Goinia,2005-07-10,4,23.96,1.4,7.99,2,2,2,Jon,Stephens,2516,2005-07-10 21:32:14.000,4,0.75,1,amount_over_3x
254,MAXINE,SILVA,Brazil,Poos de Caldas,2005-07-10,4,19.96,1.8,5.78,2,2,2,Jon,Stephens,6853,2005-07-10 21:59:32.000,4,0.5,2,amount_over_3x
374,JEREMY,HURTADO,Brazil,Vitria de Santo Anto,2005-07-10,3,13.97,1.0,3.16,2,2,2,Jon,Stephens,10134,2005-07-10 22:52:42.000,3,0.6667,3,amount_over_3x
74,DENISE,KELLY,Brazil,Rio Claro,2005-07-10,3,10.97,1.0,3.39,1,2,2,Jon,Stephens,2002,2005-07-10 21:30:22.000,3,0.3333,5,amount_over_3x
170,BEATRICE,ARNOLD,India,Udaipur,2005-07-10,3,15.97,1.17,4.49,1,2,2,Jon,Stephens,4616,2005-07-10 15:17:33.000,3,0.6667,1,amount_over_3x
300,JOHN,FARNSWORTH,India,Parbhani,2005-07-10,2,13.98,1.0,1.49,1,1,1,Mike,Hillyer,8144,2005-07-10 10:09:17.000,2,0.5,2,amount_over_3x
28,CYNTHIA,YOUNG,India,Munger (Monghyr),2005-07-10,2,8.98,1.14,2.99,1,1,1,Mike,Hillyer,761,2005-07-10 15:49:12.000,2,1.0,6,amount_over_3x
391,CLARENCE,GAMEZ,Japan,Izumisano,2005-07-10,2,12.98,1.33,3.15,1,1,1,Mike,Hillyer,10602,2005-07-10 04:52:04.000,2,0.5,2,amount_over_3x
369,FRED,WHEAT,Mexico,Jurez,2005-07-10,2,10.98,1.0,3.59,2,2,2,Jon,Stephens,9985,2005-07-10 03:15:24.000,2,0.5,4,amount_over_3x
71,KATHY,JAMES,Philippines,Baybay,2005-07-10,3,18.97,1.2,4.99,1,2,2,Jon,Stephens,1920,2005-07-10 15:46:50.000,3,0.3333,1,amount_over_3x
44,MARIE,TURNER,Russian Federation,Lipetsk,2005-07-10,4,24.96,1.0,4.49,1,2,2,Jon,Stephens,1217,2005-07-10 20:46:13.000,4,0.75,1,amount_over_3x
407,DALE,RATCLIFF,South Africa,Rustenburg,2005-07-10,1,9.99,1.0,2.49,1,2,2,Jon,Stephens,11010,2005-07-10 04:23:11.000,1,1.0,1,amount_over_3x
50,DIANE,COLLINS,Sudan,Omdurman,2005-07-10,3,21.97,1.2,3.99,1,1,1,Mike,Hillyer,1370,2005-07-10 21:58:30.000,3,0.6667,1,amount_over_3x
220,CHARLENE,ALVAREZ,Tanzania,Zanzibar,2005-07-10,3,6.97,1.0,1.99,2,2,2,Jon,Stephens,5954,2005-07-10 18:02:02.000,3,0.0,1,amount_over_3x
187,BRITTANY,RILEY,Ukraine,Sumy,2005-07-10,2,15.98,1.25,5.11,2,2,2,Jon,Stephens,5086,2005-07-10 16:39:24.000,2,1.0,1,amount_over_3x
63,ASHLEY,RICHARDSON,United States,Lincoln,2005-07-10,3,16.97,1.0,4.99,1,2,2,Jon,Stephens,1714,2005-07-10 16:34:48.000,3,0.6667,1,amount_over_3x
2,PATRICIA,JOHNSON,United States,San Bernardino,2005-07-10,2,9.98,1.0,2.99,1,1,1,Mike,Hillyer,36,2005-07-10 12:38:56.000,2,0.5,3,amount_over_3x
520,MITCHELL,WESTMORELAND,Vietnam,Nha Trang,2005-07-10,3,19.97,1.0,4.82,2,1,1,Mike,Hillyer,13997,2005-07-10 17:45:13.000,3,0.6667,1,amount_over_3x
527,CORY,MEEHAN,Belarus,Mogiljov,2005-07-11,3,11.97,1.2,1.99,1,1,1,Mike,Hillyer,14189,2005-07-11 03:34:29.000,3,0.6667,1,amount_over_3x
216,NATALIE,MEYER,Brazil,Aparecida de Goinia,2005-07-11,2,14.98,1.2,3.79,1,2,2,Jon,Stephens,5866,2005-07-11 20:25:05.000,2,1.0,1,amount_over_3x
241,HEIDI,LARSON,China,Xiangfan,2005-07-11,3,14.97,1.57,3.84,2,2,2,Jon,Stephens,6515,2005-07-11 14:56:57.000,3,0.6667,1,amount_over_3x
596,ENRIQUE,FORSYTHE,Greece,Patras,2005-07-11,3,8.97,1.0,2.66,1,1,1,Mike,Hillyer,15967,2005-07-11 12:09:51.000,3,0.3333,1,amount_over_3x
525,ADRIAN,CLARY,Italy,Udine,2005-07-11,2,14.98,1.0,4.32,2,2,2,Jon,Stephens,14122,2005-07-11 22:17:16.000,2,1.0,1,amount_over_3x
264,GWENDOLYN,MAY,Japan,Higashiosaka,2005-07-11,3,12.97,1.0,3.85,1,1,1,Mike,Hillyer,7136,2005-07-11 22:29:29.000,3,0.3333,2,amount_over_3x
84,SARA,PERRY,Mexico,Atlixco,2005-07-11,3,18.97,1.43,5.13,2,2,2,Jon,Stephens,2284,2005-07-11 23:27:52.000,3,0.6667,1,amount_over_3x
177,SAMANTHA,DUNCAN,Mexico,Matamoros,2005-07-11,2,12.98,1.5,3.99,2,1,1,Mike,Hillyer,4807,2005-07-11 16:51:39.000,2,0.5,2,amount_over_3x
357,KEITH,RICO,Slovakia,Bratislava,2005-07-11,3,16.97,1.17,3.82,1,2,2,Jon,Stephens,9649,2005-07-11 22:53:12.000,3,0.6667,1,amount_over_3x
155,GAIL,KNIGHT,Switzerland,Bern,2005-07-11,3,15.97,1.0,4.99,1,2,2,Jon,Stephens,4220,2005-07-11 05:29:22.000,3,0.3333,1,amount_over_3x
366,BRANDON,HUEY,Turkey,Balikesir,2005-07-11,2,11.98,1.17,3.49,1,1,1,Mike,Hillyer,9890,2005-07-11 21:18:16.000,2,1.0,1,amount_over_3x
146,JAMIE,RICE,United States,Sterling Heights,2005-07-11,3,19.97,1.13,4.74,1,1,1,Mike,Hillyer,3962,2005-07-11 19:07:29.000,3,0.6667,1,amount_over_3x
6,JENNIFER,DAVIS,United States,Laredo,2005-07-11,2,13.98,1.17,2.32,2,1,1,Mike,Hillyer,157,2005-07-11 15:01:54.000,2,1.0,3,amount_over_3x
472,GREG,ROBINS,Vietnam,Nam Dinh,2005-07-11,3,18.97,1.13,4.86,1,1,1,Mike,Hillyer,12764,2005-07-11 18:08:41.000,3,1.0,1,amount_over_3x
342,HAROLD,MARTINO,Brazil,Boa Vista,2005-07-12,3,19.97,1.25,5.24,1,2,2,Jon,Stephens,9245,2005-07-12 16:33:28.000,3,0.6667,1,amount_over_3x
516,ELMER,NOE,Cambodia,Battambang,2005-07-12,2,13.98,1.0,3.85,2,1,1,Mike,Hillyer,13898,2005-07-12 19:53:51.000,2,1.0,1,amount_over_3x
546,KELLY,KNOTT,China,Sanya,2005-07-12,3,19.97,1.33,3.49,1,2,2,Jon,Stephens,14672,2005-07-12 22:11:21.000,3,0.6667,1,amount_over_3x
169,ERICA,MATTHEWS,China,Pingxiang,2005-07-12,2,14.98,1.0,4.82,2,2,2,Jon,Stephens,4591,2005-07-12 02:20:09.000,2,0.5,2,amount_over_3x
490,SAM,MCDUFFIE,Colombia,Sogamoso,2005-07-12,3,16.97,1.13,4.99,1,2,2,Jon,Stephens,13222,2005-07-12 22:40:48.000,3,0.3333,1,amount_over_3x
387,JESSE,SCHILLING,"Congo, The Democratic Republic of the",Lubumbashi,2005-07-12,2,12.98,1.4,3.99,2,1,1,Mike,Hillyer,10485,2005-07-12 03:52:39.000,2,1.0,1,amount_over_3x
262,PATSY,DAVIDSON,Ecuador,Portoviejo,2005-07-12,4,26.96,1.29,4.27,2,1,1,Mike,Hillyer,7083,2005-07-12 17:23:01.000,4,1.0,1,amount_over_3x
529,ERIK,GUILLEN,India,Bhimavaram,2005-07-12,3,20.97,1.33,2.99,2,1,1,Mike,Hillyer,14241,2005-07-12 22:08:46.000,3,1.0,1,amount_over_3x
136,ANITA,MORALES,India,Hubli-Dharwad,2005-07-12,1,8.99,1.0,2.99,2,1,1,Mike,Hillyer,3671,2005-07-12 06:50:52.000,1,1.0,5,amount_over_3x
458,LLOYD,DOWD,Indonesia,Tegal,2005-07-12,3,15.97,1.0,2.99,1,1,1,Mike,Hillyer,12366,2005-07-12 11:06:28.000,3,1.0,1,amount_over_3x
273,PRISCILLA,LOWE,Mexico,Salamanca,2005-07-12,4,19.96,1.25,6.24,2,1,1,Mike,Hillyer,7382,2005-07-12 13:35:02.000,4,0.75,1,amount_over_3x
184,VIVIAN,RUIZ,Netherlands,s-Hertogenbosch,2005-07-12,2,9.98,1.0,2.59,1,2,2,Jon,Stephens,5006,2005-07-12 12:47:22.000,2,0.5,1,amount_over_3x
198,ELSIE,KELLEY,Nigeria,Ikerre,2005-07-12,3,14.97,1.25,3.24,2,2,2,Jon,Stephens,5368,2005-07-12 21:01:22.000,3,0.6667,1,amount_over_3x
571,JOHNNIE,CHISHOLM,Poland,Plock,2005-07-12,2,17.98,1.13,5.74,2,1,1,Mike,Hillyer,15300,2005-07-12 16:37:28.000,2,1.0,1,amount_over_3x
148,ELEANOR,HUNT,Runion,Saint-Denis,2005-07-12,2,19.98,1.71,6.13,1,2,2,Jon,Stephens,4026,2005-07-12 16:37:55.000,2,1.0,1,amount_over_3x
376,RANDY,GAITHER,Russian Federation,Kurgan,2005-07-12,3,18.97,1.5,5.82,1,2,2,Jon,Stephens,10187,2005-07-12 17:33:53.000,3,0.6667,2,amount_over_3x
73,BEVERLY,BROOKS,Taiwan,Chiayi,2005-07-12,2,12.98,1.0,3.79,2,1,1,Mike,Hillyer,1978,2005-07-12 10:39:55.000,2,0.5,1,amount_over_3x
220,CHARLENE,ALVAREZ,Tanzania,Zanzibar,2005-07-12,1,8.99,1.5,2.99,2,2,2,Jon,Stephens,5956,2005-07-12 18:51:41.000,1,1.0,1,amount_over_3x
483,VERNON,CHAPA,Turkey,Denizli,2005-07-12,2,14.98,1.0,4.99,2,2,2,Jon,Stephens,13044,2005-07-12 21:44:16.000,2,0.5,1,amount_over_3x
218,VERA,MCCOY,Afghanistan,Kabul,2005-07-27,2,13.98,1.0,2.99,1,1,1,Mike,Hillyer,5911,2005-07-27 10:09:39.000,2,0.5,1,amount_over_3x
551,CLAYTON,BARBEE,Brazil,Alvorada,2005-07-27,1,9.99,1.0,2.49,2,2,2,Jon,Stephens,14791,2005-07-27 04:51:15.000,1,1.0,3,amount_over_3x
352,ALBERT,CROUSE,Cameroon,Bamenda,2005-07-27,4,22.96,1.0,5.49,1,1,1,Mike,Hillyer,9521,2005-07-27 23:06:41.000,4,0.5,1,amount_over_3x
154,MICHELE,GRANT,China,Yuncheng,2005-07-27,3,14.97,1.33,4.65,2,1,1,Mike,Hillyer,4197,2005-07-27 07:19:34.000,3,0.3333,1,amount_over_3x
564,BOB,PFEIFFER,China,Xintai,2005-07-27,2,13.98,2.0,3.98,2,2,2,Jon,Stephens,15108,2005-07-27 19:01:03.000,2,0.5,3,amount_over_3x
90,RUBY,WASHINGTON,China,Meixian,2005-07-27,3,13.97,1.0,3.49,2,1,1,Mike,Hillyer,2450,2005-07-27 17:21:52.000,3,1.0,4,amount_over_3x
423,ALFRED,CASILLAS,Egypt,Sawhaj,2005-07-27,5,24.95,1.33,2.32,2,2,2,Jon,Stephens,11437,2005-07-27 21:39:42.000,5,0.8,1,amount_over_3x_and_count_at_least_5
233,LILLIE,KIM,Egypt,Idfu,2005-07-27,2,13.98,1.0,4.42,2,2,2,Jon,Stephens,6282,2005-07-27 15:54:19.000,2,0.5,2,amount_over_3x
3,LINDA,WILLIAMS,Greece,Athenai,2005-07-27,2,16.98,1.0,4.99,1,2,2,Jon,Stephens,69,2005-07-27 20:23:12.000,2,1.0,1,amount_over_3x
370,WAYNE,TRUONG,India,Gulbarga,2005-07-27,3,15.97,1.0,4.49,2,1,1,Mike,Hillyer,10005,2005-07-27 09:47:53.000,3,1.0,3,amount_over_3x
135,JUANITA,MASON,India,Pune,2005-07-27,3,13.97,1.2,4.39,2,1,1,Mike,Hillyer,3649,2005-07-27 22:12:41.000,3,0.3333,5,amount_over_3x
240,MARLENE,WELCH,Japan,Iwaki,2005-07-27,3,18.97,1.0,2.99,1,2,2,Jon,Stephens,6488,2005-07-27 19:20:25.000,3,0.6667,1,amount_over_3x
58,JEAN,BELL,Malaysia,Kuching,2005-07-27,2,14.98,1.0,3.99,1,2,2,Jon,Stephens,1603,2005-07-27 19:32:45.000,2,0.5,1,amount_over_3x
582,ANDY,VANHORN,Mexico,Huejutla de Reyes,2005-07-27,4,20.96,1.0,3.49,2,1,1,Mike,Hillyer,15597,2005-07-27 22:53:52.000,4,0.5,1,amount_over_3x
257,MARSHA,DOUGLAS,Mozambique,Beira,2005-07-27,5,18.95,1.5,8.99,2,2,2,Jon,Stephens,6934,2005-07-27 21:01:16.000,5,0.4,1,count_at_least_5
498,GENE,SANBORN,Oman,Salala,2005-07-27,3,16.97,1.33,3.49,1,1,1,Mike,Hillyer,13424,2005-07-27 14:23:55.000,3,0.6667,1,amount_over_3x
255,IRMA,PEARSON,Philippines,Hagonoy,2005-07-27,1,8.99,1.5,1.99,2,2,2,Jon,Stephens,6878,2005-07-27 19:07:43.000,1,1.0,3,amount_over_3x
70,CHRISTINA,RAMIREZ,Saudi Arabia,al-Hawiya,2005-07-27,2,12.98,1.0,3.49,2,2,2,Jon,Stephens,1897,2005-07-27 17:10:05.000,2,0.5,1,amount_over_3x
245,COURTNEY,DAY,South Korea,Uijongbu,2005-07-27,5,17.95,1.0,3.99,1,2,2,Jon,Stephens,6640,2005-07-27 16:05:00.000,5,0.6,1,amount_over_3x_and_count_at_least_5
252,MATTIE,HOFFMAN,United Kingdom,London,2005-07-27,3,6.97,1.33,1.99,2,2,2,Jon,Stephens,6799,2005-07-27 07:51:11.000,3,0.0,1,amount_over_3x
406,NATHAN,RUNYON,"Virgin Islands, U.S.",Charlotte Amalie,2005-07-27,4,23.96,1.25,3.74,1,2,2,Jon,Stephens,10989,2005-07-27 23:54:52.000,4,0.5,1,amount_over_3x
436,TROY,QUIGLEY,Canada,Vancouver,2005-07-28,2,15.98,1.75,4.98,1,2,2,Jon,Stephens,11755,2005-07-28 18:32:49.000,2,1.0,1,amount_over_3x
389,ALAN,KAHN,China,Emeishan,2005-07-28,2,13.98,1.0,3.56,1,2,2,Jon,Stephens,10541,2005-07-28 14:15:54.000,2,0.5,1,amount_over_3x
138,HAZEL,WARREN,China,Hohhot,2005-07-28,3,11.97,1.4,3.59,1,2,2,Jon,Stephens,3734,2005-07-28 21:10:30.000,3,0.6667,3,amount_over_3x
298,ERIKA,PENA,Finland,Oulu,2005-07-28,2,8.98,1.17,2.99,1,1,1,Mike,Hillyer,8093,2005-07-28 10:13:15.000,2,0.5,1,amount_over_3x
509,RAUL,FORTIER,India,Chapra,2005-07-28,3,21.97,1.25,4.74,1,1,1,Mike,Hillyer,13722,2005-07-28 23:37:57.000,3,1.0,1,amount_over_3x
300,JOHN,FARNSWORTH,India,Parbhani,2005-07-28,3,18.97,1.17,5.32,1,1,1,Mike,Hillyer,8150,2005-07-28 23:31:05.000,3,0.6667,2,amount_over_3x
78,LORI,WOOD,India,Rae Bareli,2005-07-28,3,15.97,1.29,3.7,1,1,1,Mike,Hillyer,2127,2005-07-28 13:34:08.000,3,1.0,3,amount_over_3x
259,LENA,JENSEN,India,Halisahar,2005-07-28,2,12.98,1.0,3.79,2,1,1,Mike,Hillyer,6993,2005-07-28 08:20:55.000,2,0.5,5,amount_over_3x
459,TOMMY,COLLAZO,Iran,Qomsheh,2005-07-28,5,29.95,1.0,2.66,1,1,1,Mike,Hillyer,12395,2005-07-28 11:47:23.000,5,0.6,1,amount_over_3x_and_count_at_least_5
347,RYAN,SALISBURY,Latvia,Daugavpils,2005-07-28,4,15.96,1.17,4.16,2,2,2,Jon,Stephens,9383,2005-07-28 21:42:08.000,4,0.25,1,amount_over_3x
148,ELEANOR,HUNT,Runion,Saint-Denis,2005-07-28,4,20.96,1.5,6.65,1,2,2,Jon,Stephens,4030,2005-07-28 19:10:03.000,4,0.25,1,amount_over_3x
510,BEN,EASTER,Russian Federation,Kamyin,2005-07-28,2,18.98,1.0,3.59,2,2,2,Jon,Stephens,13748,2005-07-28 07:28:03.000,2,1.0,2,amount_over_3x
407,DALE,RATCLIFF,South Africa,Rustenburg,2005-07-28,4,22.96,1.0,4.59,1,1,1,Mike,Hillyer,11016,2005-07-28 23:04:10.000,4,0.5,1,amount_over_3x
237,TANYA,GILBERT,South Korea,Naju,2005-07-28,3,16.97,1.33,5.65,1,2,2,Jon,Stephens,6399,2005-07-28 18:49:43.000,3,0.3333,1,amount_over_3x
577,CLIFTON,MALCOLM,Taiwan,Tanshui,2005-07-28,3,21.97,1.75,5.98,2,1,1,Mike,Hillyer,15471,2005-07-28 17:10:02.000,3,1.0,1,amount_over_3x
182,RENEE,LANE,United States,Compton,2005-07-28,3,14.97,1.8,4.98,1,2,2,Jon,Stephens,4965,2005-07-28 16:50:26.000,3,0.3333,1,amount_over_3x
118,KIM,CRUZ,United States,Grand Prairie,2005-07-28,2,9.98,1.0,1.79,1,2,2,Jon,Stephens,3177,2005-07-28 13:32:17.000,2,1.0,2,amount_over_3x
441,MARIO,CHEATHAM,Algeria,Batna,2005-07-29,5,18.95,1.5,5.32,1,2,2,Jon,Stephens,11903,2005-07-29 13:46:14.000,5,0.6,1,amount_over_3x_and_count_at_least_5
445,MICHEAL,FORMAN,Argentina,Escobar,2005-07-29,1,8.99,1.2,2.79,1,1,1,Mike,Hillyer,12007,2005-07-29 23:26:19.000,1,1.0,2,amount_over_3x
173,AUDREY,RAY,Austria,Graz,2005-07-29,3,16.97,1.5,5.49,1,2,2,Jon,Stephens,4707,2005-07-29 22:33:34.000,3,0.6667,1,amount_over_3x
354,JUSTIN,NGO,Brazil,Santo Andr,2005-07-29,3,18.97,1.56,4.98,2,1,1,Mike,Hillyer,9574,2005-07-29 13:19:25.000,3,0.6667,2,amount_over_3x
495,CHARLIE,BESS,China,Baiyin,2005-07-29,3,13.97,1.0,4.59,2,1,1,Mike,Hillyer,13343,2005-07-29 15:49:48.000,3,1.0,1,amount_over_3x
162,LAUREN,HUDSON,France,Le Mans,2005-07-29,2,9.98,1.0,2.99,2,1,1,Mike,Hillyer,4412,2005-07-29 12:03:27.000,2,0.5,1,amount_over_3x
114,GRACE,ELLIS,Germany,Duisburg,2005-07-29,2,15.98,1.33,4.54,2,1,1,Mike,Hillyer,3078,2005-07-29 12:32:20.000,2,0.5,1,amount_over_3x
412,ALLEN,BUTTERFIELD,India,Hoshiarpur,2005-07-29,3,18.97,1.0,0.99,2,1,1,Mike,Hillyer,11159,2005-07-29 15:54:22.000,3,0.6667,1,amount_over_3x
238,NELLIE,GARRETT,India,Shimoga,2005-07-29,3,16.97,1.0,3.24,1,1,1,Mike,Hillyer,6430,2005-07-29 08:20:49.000,3,0.6667,3,amount_over_3x
175,ANNETTE,OLSON,India,Allappuzha (Alleppey),2005-07-29,4,16.96,1.0,4.16,1,1,1,Mike,Hillyer,4750,2005-07-29 22:09:08.000,4,0.75,4,amount_over_3x
274,NAOMI,JENNINGS,India,Karnal,2005-07-29,3,14.97,1.0,3.99,1,2,2,Jon,Stephens,7416,2005-07-29 10:00:48.000,3,0.6667,5,amount_over_3x
192,LAURIE,LAWRENCE,India,Firozabad,2005-07-29,1,7.99,1.0,2.42,1,2,2,Jon,Stephens,5205,2005-07-29 02:29:36.000,1,1.0,12,amount_over_3x
328,JEFFREY,SPEAR,Indonesia,Ciparay,2005-07-29,2,11.98,1.0,3.49,2,2,2,Jon,Stephens,8861,2005-07-29 20:19:45.000,2,1.0,3,amount_over_3x
459,TOMMY,COLLAZO,Iran,Qomsheh,2005-07-29,2,20.98,1.57,6.56,1,2,2,Jon,Stephens,12397,2005-07-29 11:19:59.000,2,1.0,1,amount_over_3x
401,TONY,CARRANZA,Japan,Koriyama,2005-07-29,3,14.97,1.25,3.99,2,1,1,Mike,Hillyer,10844,2005-07-29 17:58:58.000,3,0.3333,1,amount_over_3x
76,IRENE,PRICE,Kazakstan,Pavlodar,2005-07-29,3,13.97,1.0,2.32,2,2,2,Jon,Stephens,2075,2005-07-29 06:28:19.000,3,0.6667,1,amount_over_3x
108,TRACY,COLE,Mexico,Huixquilucan,2005-07-29,3,15.97,1.5,5.15,1,1,1,Mike,Hillyer,2921,2005-07-29 23:10:28.000,3,0.3333,1,amount_over_3x
513,DUANE,TUBBS,Nauru,Yangor,2005-07-29,4,25.96,1.4,5.59,2,1,1,Mike,Hillyer,13821,2005-07-29 21:15:38.000,4,0.5,1,amount_over_3x
341,PETER,MENARD,Netherlands,Ede,2005-07-29,2,12.98,1.25,4.24,1,1,1,Mike,Hillyer,9228,2005-07-29 18:12:49.000,2,1.0,1,amount_over_3x
280,TRACEY,BARRETT,Nigeria,Owo,2005-07-29,5,20.95,1.0,2.99,2,2,2,Jon,Stephens,7596,2005-07-29 18:58:24.000,5,0.6,1,amount_over_3x_and_count_at_least_5
157,DARLENE,ROSE,North Korea,Pyongyang,2005-07-29,5,12.95,1.5,4.82,2,1,1,Mike,Hillyer,4277,2005-07-29 22:31:24.000,5,0.2,1,count_at_least_5
71,KATHY,JAMES,Philippines,Baybay,2005-07-29,5,18.95,1.71,7.27,1,1,1,Mike,Hillyer,1931,2005-07-29 20:47:27.000,5,0.6,1,count_at_least_5
563,KEN,PREWITT,Romania,Bucuresti,2005-07-29,4,22.96,2.4,7.58,2,2,2,Jon,Stephens,15092,2005-07-29 21:47:40.000,4,1.0,1,amount_over_3x
346,ARTHUR,SIMPKINS,Russian Federation,Maikop,2005-07-29,4,22.96,1.14,6.85,1,2,2,Jon,Stephens,9352,2005-07-29 18:25:03.000,4,0.75,1,amount_over_3x
