customer_id,customer_name,country,city,suspicious_activity_date,day_payment_amount,payment_count,staff_count,avg_daily_amount_prev_30_days,suspicious_rank
408,MANUEL MURRELL,Sri Lanka,Jaffna,2005-08-20,14.97,3,2,1.56,1393
473,JORGE OLIVARES,Indonesia,Lhokseumawe,2005-07-30,13.98,2,2,1.46,1394
66,JANICE WARD,Sweden,Malm,2005-08-17,6.98,2,1,0.73,1395
187,BRITTANY RILEY,Ukraine,Sumy,2005-06-19,6.98,2,2,0.73,1396
437,RANDALL NEUMANN,Dominican Republic,La Romana,2005-07-09,6.98,2,2,0.73,1397
160,ERIN DUNN,Russian Federation,Ljubertsy,2005-07-31,6.97,3,2,0.73,1398
392,SEAN DOUGLASS,Ethiopia,Addis Abeba,2005-08-20,12.98,2,2,1.36,1399
573,BYRON BOX,Kazakstan,Zhezqazghan,2005-07-10,12.98,2,1,1.36,1400
581,VIRGIL WOFFORD,Mexico,Jos Azueta,2005-07-10,12.97,3,2,1.36,1401
66,JANICE WARD,Sweden,Malm,2005-07-11,18.97,3,2,2.0,1402
207,GERTRUDE CASTILLO,Greenland,Nuuk,2005-07-27,11.98,2,2,1.26,1403
70,CHRISTINA RAMIREZ,Saudi Arabia,al-Hawiya,2005-08-18,11.98,2,2,1.26,1404
557,FELIX GAFFNEY,Lithuania,Vilnius,2005-08-20,5.98,2,2,0.63,1405
468,TIM CARY,India,Bijapur,2005-08-17,11.98,2,1,1.26,1406
131,MONICA HICKS,Ukraine,Mukateve,2005-08-18,11.97,3,2,1.26,1407
200,JEANNE LAWSON,Turkmenistan,Ashgabat,2005-08-23,17.97,3,2,1.9,1408
358,SAMUEL MARLOW,India,Ranchi,2005-07-06,5.98,2,1,0.63,1409
503,ANGEL BARCLAY,Japan,Ueda,2005-08-22,11.96,4,2,1.26,1410
173,AUDREY RAY,Austria,Graz,2005-06-21,5.98,2,2,0.63,1411
353,JONATHAN SCARBOROUGH,Mexico,Pachuca de Soto,2005-08-02,5.98,2,2,0.63,1412
71,KATHY JAMES,Philippines,Baybay,2005-07-09,5.98,2,1,0.63,1413
328,JEFFREY SPEAR,Indonesia,Ciparay,2005-07-31,5.98,2,2,0.63,1414
476,DERRICK BOURQUE,Canada,Gatineau,2005-08-18,10.98,2,2,1.16,1415
521,ROLAND SOUTH,China,Yingkou,2005-08-21,10.97,3,2,1.16,1416
351,JACK FOUST,Russian Federation,Zeleznogorsk,2005-08-23,10.97,3,2,1.16,1417
329,FRANK WAGGONER,Bangladesh,Jamalpur,2005-07-07,9.98,2,2,1.06,1418
138,HAZEL WARREN,China,Hohhot,2005-08-01,14.97,3,2,1.6,1419
497,GILBERT SLEDGE,United Kingdom,York,2005-07-30,14.98,2,2,1.6,1420
210,ELLA OLIVER,Yemen,Aden,2005-08-21,14.98,2,2,1.6,1421
438,BARRY LOVELACE,Zambia,Kitwe,2005-08-17,9.98,2,1,1.06,1422
165,LORRAINE STEPHENS,China,Hami,2005-08-23,9.98,2,2,1.06,1423
105,DAWN SULLIVAN,Tuvalu,Funafuti,2005-08-19,9.98,2,2,1.06,1424
535,JAVIER ELROD,Chad,NDjamna,2005-07-10,9.98,2,2,1.06,1425
592,TERRANCE ROUSH,Hungary,Szkesfehrvr,2005-07-27,9.97,3,2,1.06,1426
52,JULIE SANCHEZ,Spain,A Corua (La Corua),2005-07-09,4.98,2,2,0.53,1427
362,NICHOLAS BARFIELD,Brazil,Belm,2005-07-27,9.97,3,1,1.06,1428
45,JANET PHILLIPS,Chile,Antofagasta,2005-06-21,4.98,2,2,0.53,1429
98,LILLIAN GRIFFIN,United Arab Emirates,al-Ayn,2005-07-27,4.98,2,2,0.53,1430
361,LAWRENCE LAWTON,Cameroon,Yaound,2005-06-19,4.98,2,2,0.53,1431
283,FELICIA SUTTON,China,Korla,2005-08-17,4.97,3,2,0.53,1432
416,JEFFERY PINSON,Pakistan,Dadu,2005-06-16,4.97,3,1,0.53,1433
148,ELEANOR HUNT,Runion,Saint-Denis,2005-07-29,18.96,4,2,2.03,1434
593,RENE MCALISTER,United States,Garden Grove,2005-08-01,13.97,3,2,1.5,1435
405,LEONARD SCHOFIELD,Argentina,Tandil,2005-07-09,8.98,2,2,0.96,1436
439,ALEXANDER FENNELL,Italy,Bergamo,2005-08-17,8.98,2,2,0.96,1437
391,CLARENCE GAMEZ,Japan,Izumisano,2005-07-30,8.97,3,2,0.96,1438
439,ALEXANDER FENNELL,Italy,Bergamo,2005-07-29,8.97,3,2,0.96,1439
559,EVERETT BANDA,Egypt,Bilbays,2005-08-01,12.98,2,1,1.4,1440
103,GLADYS HAMILTON,Nigeria,Ilorin,2005-07-12,12.98,2,2,1.4,1441
443,FRANCISCO SKIDMORE,Brazil,So Leopoldo,2005-07-31,12.97,3,2,1.4,1442
257,MARSHA DOUGLAS,Mozambique,Beira,2005-08-19,20.95,5,2,2.26,1443
336,JOSHUA MARK,India,Rampur,2005-07-11,11.98,2,1,1.3,1444
381,BOBBY BOUDREAU,Anguilla,South Hill,2005-07-12,7.98,2,1,0.86,1445
122,THELMA MURRAY,Peru,Lima,2005-07-06,7.98,2,2,0.86,1446
173,AUDREY RAY,Austria,Graz,2005-07-09,7.98,2,1,0.86,1447
446,THEODORE CULP,India,Uluberia,2005-07-09,7.98,2,1,0.86,1448
494,RAMON CHOATE,Ecuador,Robamba,2005-07-09,7.98,2,2,0.86,1449
317,EDWARD BAUGH,Faroe Islands,Trshavn,2005-07-29,7.98,2,1,0.86,1450
473,JORGE OLIVARES,Indonesia,Lhokseumawe,2005-07-27,7.98,2,1,0.86,1451
396,EARL SHANKS,Japan,Iwatsuki,2005-07-12,7.98,2,1,0.86,1452
11,LISA ANDERSON,Japan,Sagamihara,2005-07-28,7.98,2,2,0.87,1453
556,ARMANDO GRUBER,United Kingdom,Southport,2005-07-08,7.97,3,2,0.87,1454
494,RAMON CHOATE,Ecuador,Robamba,2005-07-31,18.97,3,2,2.06,1455
552,HUGH WALDROP,China,Haining,2005-08-02,14.97,3,2,1.63,1456
83,LOUISE JENKINS,South Africa,Springs,2005-08-23,10.98,2,1,1.2,1457
403,MIKE WAY,India,Valparai,2005-07-06,10.98,2,2,1.2,1458
168,REGINA BERRY,China,Jinchang,2005-07-29,10.97,3,2,1.2,1459
289,VIOLET RODRIQUEZ,Hong Kong,Kowloon and New Kowloon,2005-07-27,10.97,3,2,1.2,1460
260,CHRISTY VARGAS,China,Datong,2005-08-20,10.96,4,2,1.2,1461
64,JUDITH COX,China,Daxian,2005-07-31,13.97,3,1,1.53,1462
362,NICHOLAS BARFIELD,Brazil,Belm,2005-08-20,13.98,2,2,1.53,1463
361,LAWRENCE LAWTON,Cameroon,Yaound,2005-07-31,6.98,2,1,0.76,1464
499,MARC OUTLAW,Italy,Brindisi,2005-08-18,13.97,3,1,1.53,1465
418,JEFF EAST,Dominican Republic,San Felipe de Puerto Plata,2005-07-29,6.98,2,1,0.76,1466
89,JULIA FLORES,Argentina,La Plata,2005-07-09,13.97,3,2,1.53,1467
288,BOBBIE CRAIG,Mexico,Valle de Santiago,2005-08-19,6.97,3,2,0.76,1468
452,TOM MILNER,United Arab Emirates,Abu Dhabi,2005-06-18,6.97,3,2,0.76,1469
179,DANA HART,Russian Federation,Kirovo-Tepetsk,2005-08-20,16.97,3,1,1.86,1470
34,REBECCA SCOTT,Japan,Kurashiki,2005-07-27,6.97,3,2,0.77,1471
561,IAN STILL,United States,Garland,2005-06-20,9.98,2,1,1.1,1472
43,CHRISTINE ROBERTS,French Polynesia,Faaa,2005-08-22,9.98,2,1,1.1,1473
84,SARA PERRY,Mexico,Atlixco,2005-08-02,19.96,4,2,2.2,1474
438,BARRY LOVELACE,Zambia,Kitwe,2005-08-19,12.98,2,2,1.43,1475
20,SHARON ROBINSON,Pakistan,Mardan,2005-08-01,12.98,2,2,1.43,1476
539,MATHEW BOLIN,Venezuela,Valencia,2005-07-31,12.98,2,1,1.43,1477
21,MICHELLE CLARK,Bangladesh,Tangail,2005-08-19,12.97,3,2,1.43,1478
363,ROY WHITING,Kenya,Nyeri,2005-07-12,12.97,3,1,1.43,1479
482,MAURICE CRAWLEY,Mexico,Coatzacoalcos,2005-08-22,12.97,3,2,1.43,1480
467,ALVIN DELOACH,Mexico,Cuauhtmoc,2005-08-18,15.97,3,1,1.76,1481
15,HELEN HARRIS,India,Bhopal,2005-08-19,14.98,2,2,1.66,1482
425,FRANCIS SIKES,Mexico,San Juan Bautista Tuxtepec,2005-08-22,5.98,2,2,0.66,1483
421,LEE HAWKS,India,Pudukkottai,2005-08-20,14.98,2,2,1.66,1484
560,JORDAN ARCHULETA,Argentina,Avellaneda,2005-08-01,17.97,3,2,2.0,1485
171,DOLORES WAGNER,Malaysia,Ipoh,2005-08-21,11.98,2,2,1.33,1486
116,VICTORIA GIBSON,Indonesia,Pemalang,2005-08-19,8.98,2,2,1.0,1487
547,KURT EMMONS,Japan,Kanazawa,2005-07-28,8.98,2,1,1.0,1488
57,EVELYN MORGAN,Liechtenstein,Vaduz,2005-07-12,11.97,3,2,1.33,1489
54,TERESA ROGERS,Japan,Iwakuni,2005-08-18,8.98,2,2,1.0,1490
96,DIANA ALEXANDER,United States,Augusta-Richmond County,2005-08-17,8.98,2,2,1.0,1491
554,DWAYNE OLVERA,India,Rajkot,2005-07-11,8.98,2,1,1.0,1492
555,DWIGHT LOMBARDI,South Africa,Chatsworth,2005-08-02,8.98,2,1,1.0,1493
6,JENNIFER DAVIS,United States,Laredo,2005-07-27,5.98,2,1,0.66,1494
312,MARK RINEHART,Saudi Arabia,Tabuk,2005-07-12,5.98,2,2,0.66,1495
473,JORGE OLIVARES,Indonesia,Lhokseumawe,2005-07-08,5.98,2,2,0.66,1496
579,DARYL LARUE,Iraq,Mosul,2005-07-30,11.97,3,2,1.33,1497
231,GEORGIA JACOBS,India,Uttarpara-Kotrung,2005-08-02,10.98,2,2,1.23,1498
219,WILLIE HOWELL,Argentina,Vicente Lpez,2005-08-21,10.98,2,1,1.23,1499
195,VANESSA SIMS,Germany,Siegen,2005-07-31,10.98,2,1,1.23,1500
13,KAREN JACKSON,Turkey,Osmaniye,2005-07-30,10.98,2,1,1.23,1501
268,NINA SOTO,India,Palghat (Palakkad),2005-07-30,10.98,2,2,1.23,1502
503,ANGEL BARCLAY,Japan,Ueda,2005-08-19,7.98,2,2,0.9,1503
235,JACKIE LYNCH,Colombia,Buenaventura,2005-08-18,7.98,2,2,0.9,1504
117,EDITH MCDONALD,India,Gandhinagar,2005-08-01,7.98,2,2,0.9,1505
87,WANDA PATTERSON,Colombia,Sincelejo,2005-07-30,12.97,3,2,1.46,1506
396,EARL SHANKS,Japan,Iwatsuki,2005-08-19,9.98,2,2,1.13,1507
273,PRISCILLA LOWE,Mexico,Salamanca,2005-08-01,19.97,3,1,2.26,1508
221,BESSIE MORRISON,Italy,Syrakusa,2005-08-21,14.97,3,2,1.7,1509
196,ALMA AUSTIN,Germany,Mannheim,2005-06-20,9.98,2,2,1.13,1510
258,MYRTLE FLEMING,Dominican Republic,Santiago de los Caballeros,2005-08-18,9.98,2,2,1.13,1511
493,BRENT HARKINS,Turkey,Sultanbeyli,2005-08-20,9.98,2,2,1.13,1512
173,AUDREY RAY,Austria,Graz,2005-07-10,9.97,3,2,1.13,1513
81,ANDREA HENDERSON,Madagascar,Mahajanga,2005-08-23,14.96,4,2,1.7,1514
167,SALLY PIERCE,India,Chandrapur,2005-07-29,9.96,4,2,1.13,1515
261,DEANNA BYRD,Philippines,Tuguegarao,2005-08-17,4.98,2,2,0.57,1516
67,KELLY TORRES,China,Xiangtan,2005-06-19,4.98,2,2,0.57,1517
403,MIKE WAY,India,Valparai,2005-08-02,21.96,4,2,2.5,1518
120,SYLVIA ORTIZ,Colombia,Dos Quebradas,2005-07-08,11.98,2,2,1.36,1519
356,GERALD FULTZ,India,Satna,2005-08-17,11.97,3,2,1.36,1520
30,MELISSA KING,Taiwan,Lungtan,2005-07-11,11.97,3,2,1.36,1521
238,NELLIE GARRETT,India,Shimoga,2005-08-17,11.97,3,2,1.36,1522
15,HELEN HARRIS,India,Bhopal,2005-08-02,11.96,4,2,1.36,1523
197,SUE PETERS,China,Changzhou,2005-08-20,13.98,2,2,1.6,1524
535,JAVIER ELROD,Chad,NDjamna,2005-08-18,11.95,5,2,1.36,1525
469,WESLEY BULL,Spain,Ourense (Orense),2005-07-27,13.98,2,1,1.6,1526
396,EARL SHANKS,Japan,Iwatsuki,2005-08-21,13.97,3,2,1.6,1527
13,KAREN JACKSON,Turkey,Osmaniye,2005-07-31,13.97,3,1,1.6,1528
326,JOSE ANDREW,Saint Vincent and the Grenadines,Kingstown,2005-08-02,13.96,4,1,1.6,1529
239,MINNIE ROMERO,Indonesia,Ciomas,2005-07-06,6.98,2,2,0.8,1530
154,MICHELE GRANT,China,Yuncheng,2005-08-22,15.97,3,2,1.83,1531
172,BERNICE WILLIS,Turkey,Batman,2005-07-30,15.97,3,2,1.83,1532
530,DARRYL ASHCRAFT,Argentina,Ezeiza,2005-08-01,8.98,2,1,1.03,1533
271,PENNY NEAL,India,Kumbakonam,2005-08-01,8.98,2,2,1.03,1534
212,WILMA RICHARDS,United States,Bellevue,2005-08-21,8.98,2,2,1.03,1535
188,MELANIE ARMSTRONG,Philippines,Bayugan,2005-08-20,8.98,2,1,1.03,1536
579,DARYL LARUE,Iraq,Mosul,2005-07-12,8.98,2,1,1.03,1537
59,CHERYL MURPHY,India,Mysore,2005-08-19,8.98,2,2,1.03,1538
35,VIRGINIA GREEN,France,Toulouse,2005-07-11,10.98,2,1,1.26,1539
286,VELMA LUCAS,Nigeria,Effon-Alaiye,2005-08-20,10.98,2,2,1.26,1540
391,CLARENCE GAMEZ,Japan,Izumisano,2005-08-01,10.98,2,2,1.26,1541
166,LYNN PAYNE,Malawi,Lilongwe,2005-07-10,10.98,2,1,1.26,1542
528,CLAUDE HERZOG,Angola,Benguela,2005-08-20,10.98,2,2,1.26,1543
594,EDUARDO HIATT,China,Jining,2005-07-29,10.97,3,2,1.26,1544
49,JOYCE EDWARDS,Saudi Arabia,Jedda,2005-07-12,12.98,2,2,1.5,1545
268,NINA SOTO,India,Palghat (Palakkad),2005-07-10,12.97,3,1,1.5,1546
441,MARIO CHEATHAM,Algeria,Batna,2005-08-20,12.97,3,2,1.5,1547
522,ARNOLD HAVENS,Philippines,Santa Rosa,2005-07-10,12.97,3,1,1.5,1548
178,MARION SNYDER,Brazil,Santa Brbara dOeste,2005-07-29,14.97,3,2,1.73,1549
277,OLGA JIMENEZ,Nigeria,Ogbomosho,2005-08-22,16.98,2,1,1.96,1550
176,JUNE CARROLL,Algeria,Skikda,2005-08-19,13.98,2,2,1.63,1551
461,DEREK BLAKELY,Philippines,Gingoog,2005-07-31,5.98,2,2,0.7,1552
293,MAE FLETCHER,Spain,Donostia-San Sebastin,2005-08-22,13.98,2,1,1.63,1553
91,LOIS BUTLER,Brunei,Bandar Seri Begawan,2005-08-22,9.97,3,2,1.16,1554
142,APRIL BURNS,United Kingdom,Dundee,2005-08-02,11.98,2,1,1.4,1555
126,ELLEN SIMPSON,Brazil,Po,2005-07-12,7.98,2,2,0.93,1556
359,WILLIE MARKHAM,Argentina,Almirante Brown,2005-08-21,7.98,2,2,0.93,1557
380,RUSSELL BRINSON,Poland,Tychy,2005-07-06,7.98,2,1,0.93,1558
441,MARIO CHEATHAM,Algeria,Batna,2005-07-12,7.98,2,2,0.93,1559
88,BONNIE HUGHES,South Korea,Cheju,2005-08-22,9.98,2,1,1.16,1560
275,CAROLE BARNETT,United States,Peoria,2005-08-18,7.98,2,2,0.93,1561
540,TYRONE ASHER,Bulgaria,Ruse,2005-08-18,11.98,2,2,1.4,1562
209,TONYA CHAPMAN,India,Bhilwara,2005-07-08,9.98,2,2,1.16,1563
529,ERIK GUILLEN,India,Bhimavaram,2005-07-30,11.97,3,2,1.4,1564
360,RALPH MADRIGAL,Puerto Rico,Arecibo,2005-07-28,11.97,3,2,1.4,1565
246,MARIAN MENDOZA,Brazil,Maring,2005-08-01,7.98,2,1,0.93,1566
355,TERRY GRISSOM,Japan,Matsue,2005-07-11,7.98,2,2,0.93,1567
86,JACQUELINE LONG,Thailand,Songkhla,2005-06-21,5.98,2,2,0.7,1568
434,EDDIE TOMLIN,Philippines,Ozamis,2005-08-17,5.98,2,2,0.7,1569
573,BYRON BOX,Kazakstan,Zhezqazghan,2005-08-17,9.97,3,2,1.16,1570
188,MELANIE ARMSTRONG,Philippines,Bayugan,2005-07-27,5.98,2,2,0.7,1571
243,LYDIA BURKE,Argentina,San Miguel de Tucumn,2005-08-21,9.96,4,2,1.16,1572
264,GWENDOLYN MAY,Japan,Higashiosaka,2005-08-17,7.97,3,2,0.93,1573
45,JANET PHILLIPS,Chile,Antofagasta,2005-08-23,18.98,2,2,2.23,1574
39,DEBRA NELSON,Brazil,Vila Velha,2005-08-01,20.96,4,2,2.46,1575
158,VERONICA STONE,United States,Greensboro,2005-08-23,14.97,3,1,1.76,1576
78,LORI WOOD,India,Rae Bareli,2005-08-01,14.97,3,2,1.76,1577
285,MIRIAM MCKINNEY,Japan,Otsu,2005-07-28,14.98,2,1,1.76,1578
502,BRETT CORNWELL,India,Siliguri (Shiliguri),2005-07-28,14.97,3,2,1.76,1579
356,GERALD FULTZ,India,Satna,2005-08-19,14.96,4,2,1.76,1580
422,MELVIN ELLINGTON,China,Laohekou,2005-08-22,14.96,4,2,1.76,1581
105,DAWN SULLIVAN,Tuvalu,Funafuti,2005-08-23,12.97,3,1,1.53,1582
319,RONALD WEINER,Mexico,San Felipe del Progreso,2005-07-11,12.97,3,2,1.53,1583
163,CATHY SPENCER,Japan,Kakamigahara,2005-08-21,10.98,2,1,1.3,1584
319,RONALD WEINER,Mexico,San Felipe del Progreso,2005-08-22,10.98,2,1,1.3,1585
145,LUCILLE HOLMES,South Africa,Soshanguve,2005-07-27,10.98,2,2,1.3,1586
206,TERRI VASQUEZ,Brazil,Blumenau,2005-07-11,10.98,2,1,1.3,1587
65,ROSE HOWARD,French Guiana,Cayenne,2005-08-17,10.98,2,2,1.3,1588
128,MARJORIE TUCKER,Poland,Jastrzebie-Zdrj,2005-08-19,10.96,4,1,1.3,1589
287,BECKY MILES,India,Tambaram,2005-07-31,8.98,2,2,1.06,1590
96,DIANA ALEXANDER,United States,Augusta-Richmond County,2005-07-30,8.98,2,2,1.06,1591
74,DENISE KELLY,Brazil,Rio Claro,2005-08-20,8.97,3,2,1.06,1592
347,RYAN SALISBURY,Latvia,Daugavpils,2005-08-18,13.98,2,2,1.66,1593
314,GEORGE LINTON,Brazil,Sorocaba,2005-07-12,6.98,2,1,0.83,1594
305,RICHARD MCCRARY,United States,Arlington,2005-08-02,13.97,3,2,1.66,1595
122,THELMA MURRAY,Peru,Lima,2005-06-19,6.98,2,1,0.83,1596
595,TERRENCE GUNDERSON,China,Jinzhou,2005-07-31,18.97,3,2,2.26,1597
303,WILLIAM SATTERFIELD,Yemen,Sanaa,2005-08-17,6.97,3,1,0.83,1598
176,JUNE CARROLL,Algeria,Skikda,2005-07-06,11.98,2,2,1.43,1599
31,BRENDA WRIGHT,India,Kamarhati,2005-07-06,9.98,2,2,1.2,1600
25,DEBORAH WALKER,Pakistan,Shikarpur,2005-08-21,9.98,2,1,1.2,1601
256,MABEL HOLLAND,Myanmar,Monywa,2005-06-19,9.98,2,2,1.2,1602
588,MARION OCAMPO,China,Weifang,2005-08-19,9.98,2,2,1.2,1603
260,CHRISTY VARGAS,China,Datong,2005-07-08,9.98,2,2,1.2,1604
123,SHANNON FREEMAN,India,Varanasi (Benares),2005-07-31,9.98,2,2,1.2,1605
274,NAOMI JENNINGS,India,Karnal,2005-07-31,9.98,2,2,1.2,1606
486,GLEN TALBERT,Mexico,Acua,2005-07-27,9.98,2,1,1.2,1607
451,JIM REA,Mexico,El Fuerte,2005-06-20,4.98,2,2,0.6,1608
89,JULIA FLORES,Argentina,La Plata,2005-07-08,9.98,2,1,1.2,1609
288,BOBBIE CRAIG,Mexico,Valle de Santiago,2005-08-17,4.98,2,2,0.6,1610
596,ENRIQUE FORSYTHE,Greece,Patras,2005-08-17,4.98,2,2,0.6,1611
414,VINCENT RALSTON,Mexico,Allende,2005-07-12,9.97,3,1,1.2,1612
110,TIFFANY JORDAN,China,Enshi,2005-07-27,4.97,3,2,0.6,1613
219,WILLIE HOWELL,Argentina,Vicente Lpez,2005-07-29,12.97,3,2,1.56,1614
362,NICHOLAS BARFIELD,Brazil,Belm,2005-07-10,7.98,2,1,0.96,1615
512,CECIL VINES,United Kingdom,London,2005-07-30,7.98,2,2,0.96,1616
235,JACKIE LYNCH,Colombia,Buenaventura,2005-07-11,7.98,2,2,0.96,1617
453,CALVIN MARTEL,Venezuela,Maracabo,2005-07-08,7.98,2,2,0.97,1618
212,WILMA RICHARDS,United States,Bellevue,2005-07-28,7.98,2,1,0.97,1619
295,DAISY BATES,Russian Federation,Kolpino,2005-07-31,18.97,3,1,2.3,1620
524,JARED ELY,Indonesia,Purwakarta,2005-08-21,7.97,3,2,0.97,1621
403,MIKE WAY,India,Valparai,2005-07-30,10.98,2,2,1.33,1622
42,CAROLYN PEREZ,Thailand,Pak Kret,2005-07-29,10.97,3,2,1.33,1623
67,KELLY TORRES,China,Xiangtan,2005-08-20,10.97,3,2,1.33,1624
348,ROGER QUINTANILLA,Taiwan,Hsichuh,2005-08-19,13.97,3,1,1.7,1625
80,MARILYN ROSS,Nigeria,Ife,2005-08-01,16.97,3,1,2.06,1626
63,ASHLEY RICHARDSON,United States,Lincoln,2005-07-31,13.95,5,2,1.7,1627
346,ARTHUR SIMPKINS,Russian Federation,Maikop,2005-08-23,19.95,5,2,2.43,1628
274,NAOMI JENNINGS,India,Karnal,2005-08-19,11.98,2,2,1.46,1629
316,STEVEN CURLEY,India,Miraj,2005-07-31,11.98,2,2,1.46,1630
335,GREGORY MAULDIN,Tunisia,Sousse,2005-07-30,11.97,3,2,1.46,1631
290,KRISTINA CHAMBERS,Venezuela,Valle de la Pascua,2005-07-09,8.98,2,2,1.1,1632
299,JAMES GANNON,Japan,Hiroshima,2005-07-07,8.98,2,2,1.1,1633
367,ADAM GOOCH,India,Adoni,2005-07-30,8.98,2,1,1.1,1634
546,KELLY KNOTT,China,Sanya,2005-07-30,8.98,2,1,1.1,1635
373,LOUIS LEONE,Philippines,Tanauan,2005-08-18,20.96,4,2,2.56,1636
96,DIANA ALEXANDER,United States,Augusta-Richmond County,2005-07-06,5.98,2,2,0.73,1637
363,ROY WHITING,Kenya,Nyeri,2005-07-29,11.97,3,1,1.46,1638
96,DIANA ALEXANDER,United States,Augusta-Richmond County,2005-07-10,8.97,3,1,1.1,1639
119,SHERRY MARSHALL,Egypt,Shubra al-Khayma,2005-07-11,8.98,2,2,1.1,1640
551,CLAYTON BARBEE,Brazil,Alvorada,2005-08-21,8.97,3,2,1.1,1641
356,GERALD FULTZ,India,Satna,2005-07-12,5.98,2,1,0.73,1642
511,CHESTER BENNER,China,Suihua,2005-07-06,5.98,2,2,0.73,1643
340,PATRICK NEWSOM,Vietnam,Hanoi,2005-08-22,15.97,3,2,1.96,1644
195,VANESSA SIMS,Germany,Siegen,2005-08-02,12.98,2,2,1.6,1645
381,BOBBY BOUDREAU,Anguilla,South Hill,2005-08-19,9.98,2,1,1.23,1646
393,PHILIP CAUSEY,Russian Federation,Korolev,2005-08-19,9.98,2,2,1.23,1647
574,JULIAN VEST,Japan,Akishima,2005-08-20,9.98,2,1,1.23,1648
185,ROBERTA HARPER,Iran,Shahr-e Kord,2005-07-29,9.98,2,2,1.23,1649
255,IRMA PEARSON,Philippines,Hagonoy,2005-08-20,9.98,2,2,1.23,1650
368,HARRY ARCE,Iran,Najafabad,2005-07-08,9.98,2,2,1.23,1651
108,TRACY COLE,Mexico,Huixquilucan,2005-08-18,9.98,2,2,1.23,1652
442,LEROY BUSTAMANTE,China,Tongliao,2005-08-19,9.97,3,2,1.23,1653
550,GUY BROWNLEE,China,Zhoushan,2005-08-21,16.97,3,2,2.1,1654
265,JENNIE TERRY,Czech Republic,Olomouc,2005-08-18,6.98,2,2,0.86,1655
579,DARYL LARUE,Iraq,Mosul,2005-07-31,13.97,3,1,1.73,1656
367,ADAM GOOCH,India,Adoni,2005-07-12,6.98,2,2,0.86,1657
572,SIDNEY BURLESON,Poland,Czestochowa,2005-08-02,13.96,4,2,1.73,1658
34,REBECCA SCOTT,Japan,Kurashiki,2005-08-18,6.97,3,2,0.86,1659
290,KRISTINA CHAMBERS,Venezuela,Valle de la Pascua,2005-07-07,6.97,3,2,0.87,1660
68,NICOLE PETERSON,India,Shivapuri,2005-07-06,6.97,3,2,0.87,1661
130,CHARLOTTE HUNTER,Brazil,guas Lindas de Gois,2005-08-23,10.98,2,2,1.36,1662
80,MARILYN ROSS,Nigeria,Ife,2005-08-23,14.98,2,1,1.86,1663
129,CARRIE PORTER,China,Liaocheng,2005-08-01,14.95,5,2,1.86,1664
381,BOBBY BOUDREAU,Anguilla,South Hill,2005-07-31,7.98,2,2,1.0,1665
225,ARLENE HARVEY,India,Ambattur,2005-07-27,11.98,2,2,1.5,1666
114,GRACE ELLIS,Germany,Duisburg,2005-07-10,7.98,2,2,1.0,1667
278,BILLIE HORTON,Turkey,Inegl,2005-07-30,7.98,2,2,1.0,1668
66,JANICE WARD,Sweden,Malm,2005-07-06,7.98,2,2,1.0,1669
439,ALEXANDER FENNELL,Italy,Bergamo,2005-07-08,7.98,2,1,1.0,1670
119,SHERRY MARSHALL,Egypt,Shubra al-Khayma,2005-08-01,11.97,3,2,1.5,1671
218,VERA MCCOY,Afghanistan,Kabul,2005-07-31,7.98,2,2,1.0,1672
24,KIMBERLY LEE,Argentina,Crdoba,2005-08-19,7.97,3,2,1.0,1673
362,NICHOLAS BARFIELD,Brazil,Belm,2005-07-29,11.96,4,2,1.5,1674
288,BOBBIE CRAIG,Mexico,Valle de Santiago,2005-07-28,3.98,2,1,0.5,1675
324,GARY COY,China,Yuzhou,2005-07-10,3.98,2,2,0.5,1676
237,TANYA GILBERT,South Korea,Naju,2005-08-20,20.97,3,1,2.63,1677
529,ERIK GUILLEN,India,Bhimavaram,2005-08-20,12.98,2,2,1.63,1678
147,JOANNE ROBERTSON,Japan,Urawa,2005-08-22,12.97,3,2,1.63,1679
80,MARILYN ROSS,Nigeria,Ife,2005-07-11,12.98,2,2,1.63,1680
494,RAMON CHOATE,Ecuador,Robamba,2005-07-30,12.97,3,2,1.63,1681
141,DEBBIE REYES,Japan,Fukuyama,2005-08-17,12.97,3,2,1.63,1682
454,ALEX GRESHAM,Mexico,Uruapan,2005-08-22,12.96,4,2,1.63,1683
354,JUSTIN NGO,Brazil,Santo Andr,2005-07-10,8.98,2,2,1.13,1684
14,BETTY WHITE,United States,Citrus Heights,2005-07-29,8.98,2,2,1.13,1685
155,GAIL KNIGHT,Switzerland,Bern,2005-07-31,8.98,2,2,1.13,1686
247,STELLA MORENO,Mexico,Coacalco de Berriozbal,2005-08-01,8.98,2,1,1.13,1687
454,ALEX GRESHAM,Mexico,Uruapan,2005-06-18,8.98,2,2,1.13,1688
87,WANDA PATTERSON,Colombia,Sincelejo,2005-07-10,8.98,2,2,1.13,1689
352,ALBERT CROUSE,Cameroon,Bamenda,2005-07-28,8.98,2,1,1.13,1690
518,GABRIEL HARDER,Turkey,Sivas,2005-08-20,13.98,2,1,1.76,1691
467,ALVIN DELOACH,Mexico,Cuauhtmoc,2005-07-29,13.98,2,2,1.76,1692
238,NELLIE GARRETT,India,Shimoga,2005-08-21,13.98,2,1,1.76,1693
446,THEODORE CULP,India,Uluberia,2005-07-30,14.97,3,2,1.9,1694
