customer_id,customer_first_name,customer_last_name,staff_id,staff_first_name,staff_last_name,payment_count,total_amount,average_payment,high_attention_flag
466,LEO,EBERT,1,Mike,Hillyer,4,18.96,4.74,0
545,JULIO,NOLAND,1,Mike,Hillyer,4,18.96,4.74,0
552,HUGH,WALDROP,2,Jon,Stephens,4,18.96,4.74,0
571,JOHNNIE,CHISHOLM,2,Jon,Stephens,4,18.96,4.74,0
599,AUSTIN,CINTRON,2,Jon,Stephens,4,18.96,4.74,0
104,RITA,GRAHAM,1,Mike,Hillyer,5,18.95,3.79,0
106,CONNIE,WALLACE,2,Jon,Stephens,5,18.95,3.79,0
141,DEBBIE,REYES,1,Mike,Hillyer,5,18.95,3.79,0
143,LESLIE,GORDON,1,Mike,Hillyer,5,18.95,3.79,0
166,LYNN,PAYNE,2,Jon,Stephens,5,18.95,3.79,0
171,DOLORES,WAGNER,1,Mike,Hillyer,5,18.95,3.79,0
214,KRISTIN,JOHNSTON,2,Jon,Stephens,5,18.95,3.79,0
414,VINCENT,RALSTON,2,Jon,Stephens,5,18.95,3.79,0
450,JAY,ROBB,1,Mike,Hillyer,5,18.95,3.79,0
503,ANGEL,BARCLAY,2,Jon,Stephens,5,18.95,3.79,0
557,FELIX,GAFFNEY,2,Jon,Stephens,5,18.95,3.79,0
561,IAN,STILL,1,Mike,Hillyer,5,18.95,3.79,0
32,AMY,LOPEZ,2,Jon,Stephens,6,18.94,3.16,0
250,JO,FOWLER,1,Mike,Hillyer,6,18.94,3.16,0
319,RONALD,WEINER,2,Jon,Stephens,6,18.94,3.16,0
394,CHRIS,BROTHERS,2,Jon,Stephens,6,18.94,3.16,0
474,DUSTIN,GILLETTE,1,Mike,Hillyer,6,18.94,3.16,0
521,ROLAND,SOUTH,2,Jon,Stephens,6,18.94,3.16,0
525,ADRIAN,CLARY,1,Mike,Hillyer,6,18.94,3.16,0
25,DEBORAH,WALKER,2,Jon,Stephens,7,18.93,2.7,0
487,HECTOR,POINDEXTER,2,Jon,Stephens,7,18.93,2.7,0
498,GENE,SANBORN,2,Jon,Stephens,7,18.93,2.7,0
14,BETTY,WHITE,2,Jon,Stephens,3,17.97,5.99,0
53,HEATHER,MORRIS,1,Mike,Hillyer,3,17.97,5.99,0
127,ELAINE,STEVENS,1,Mike,Hillyer,3,17.97,5.99,0
310,DANIEL,CABRAL,2,Jon,Stephens,3,17.97,5.99,0
352,ALBERT,CROUSE,2,Jon,Stephens,3,17.97,5.99,0
481,HERMAN,DEVORE,2,Jon,Stephens,3,17.97,5.99,0
31,BRENDA,WRIGHT,1,Mike,Hillyer,4,17.96,4.49,0
40,AMANDA,CARTER,1,Mike,Hillyer,4,17.96,4.49,0
63,ASHLEY,RICHARDSON,1,Mike,Hillyer,4,17.96,4.49,0
119,SHERRY,MARSHALL,2,Jon,Stephens,4,17.96,4.49,0
174,YVONNE,WATKINS,1,Mike,Hillyer,4,17.96,4.49,0
180,STACY,CUNNINGHAM,1,Mike,Hillyer,4,17.96,4.49,0
195,VANESSA,SIMS,2,Jon,Stephens,4,17.96,4.49,0
218,VERA,MCCOY,1,Mike,Hillyer,4,17.96,4.49,0
298,ERIKA,PENA,1,Mike,Hillyer,4,17.96,4.49,0
321,KEVIN,SCHULER,1,Mike,Hillyer,4,17.96,4.49,0
338,DENNIS,GILMAN,2,Jon,Stephens,4,17.96,4.49,0
349,JOE,GILLILAND,2,Jon,Stephens,4,17.96,4.49,0
365,BRUCE,SCHWARZ,2,Jon,Stephens,4,17.96,4.49,0
439,ALEXANDER,FENNELL,2,Jon,Stephens,4,17.96,4.49,0
478,LEWIS,LYMAN,1,Mike,Hillyer,4,17.96,4.49,0
519,RON,DELUCA,1,Mike,Hillyer,4,17.96,4.49,0
543,LANCE,PEMBERTON,2,Jon,Stephens,4,17.96,4.49,0
597,FREDDIE,DUGGAN,2,Jon,Stephens,4,17.96,4.49,0
21,MICHELLE,CLARK,2,Jon,Stephens,5,17.95,3.59,0
43,CHRISTINE,ROBERTS,2,Jon,Stephens,5,17.95,3.59,0
58,JEAN,BELL,2,Jon,Stephens,5,17.95,3.59,0
164,JOANN,GARDNER,2,Jon,Stephens,5,17.95,3.59,0
232,CONSTANCE,REID,1,Mike,Hillyer,5,17.95,3.59,0
241,HEIDI,LARSON,2,Jon,Stephens,5,17.95,3.59,0
276,BRANDY,GRAVES,1,Mike,Hillyer,5,17.95,3.59,0
369,FRED,WHEAT,1,Mike,Hillyer,5,17.95,3.59,0
496,TYLER,WREN,1,Mike,Hillyer,5,17.95,3.59,0
547,KURT,EMMONS,1,Mike,Hillyer,5,17.95,3.59,0
581,VIRGIL,WOFFORD,2,Jon,Stephens,5,17.95,3.59,0
594,EDUARDO,HIATT,2,Jon,Stephens,5,17.95,3.59,0
111,CARMEN,OWENS,2,Jon,Stephens,6,17.94,2.99,0
253,TERRY,CARLSON,2,Jon,Stephens,6,17.94,2.99,0
271,PENNY,NEAL,1,Mike,Hillyer,6,17.94,2.99,0
326,JOSE,ANDREW,2,Jon,Stephens,6,17.94,2.99,0
374,JEREMY,HURTADO,2,Jon,Stephens,6,17.94,2.99,0
473,JORGE,OLIVARES,1,Mike,Hillyer,6,17.94,2.99,0
411,NORMAN,CURRIER,1,Mike,Hillyer,7,17.93,2.56,0
214,KRISTIN,JOHNSTON,1,Mike,Hillyer,3,16.97,5.66,0
249,DORA,MEDINA,2,Jon,Stephens,3,16.97,5.66,0
262,PATSY,DAVIDSON,2,Jon,Stephens,3,16.97,5.66,0
456,RONNIE,RICKETTS,1,Mike,Hillyer,3,16.97,5.66,0
516,ELMER,NOE,1,Mike,Hillyer,3,16.97,5.66,0
535,JAVIER,ELROD,2,Jon,Stephens,3,16.97,5.66,0
541,DARREN,WINDHAM,1,Mike,Hillyer,3,16.97,5.66,0
548,ALLAN,CORNISH,1,Mike,Hillyer,3,16.97,5.66,0
562,WALLACE,SLONE,1,Mike,Hillyer,3,16.97,5.66,0
90,RUBY,WASHINGTON,1,Mike,Hillyer,4,16.96,4.24,0
96,DIANA,ALEXANDER,2,Jon,Stephens,4,16.96,4.24,0
267,MARGIE,WADE,2,Jon,Stephens,4,16.96,4.24,0
268,NINA,SOTO,1,Mike,Hillyer,4,16.96,4.24,0
317,EDWARD,BAUGH,2,Jon,Stephens,4,16.96,4.24,0
328,JEFFREY,SPEAR,1,Mike,Hillyer,4,16.96,4.24,0
391,CLARENCE,GAMEZ,2,Jon,Stephens,4,16.96,4.24,0
415,GLENN,PULLEN,1,Mike,Hillyer,4,16.96,4.24,0
499,MARC,OUTLAW,2,Jon,Stephens,4,16.96,4.24,0
541,DARREN,WINDHAM,2,Jon,Stephens,4,16.96,4.24,0
572,SIDNEY,BURLESON,2,Jon,Stephens,4,16.96,4.24,0
62,JOAN,COOPER,2,Jon,Stephens,5,16.95,3.39,0
110,TIFFANY,JORDAN,1,Mike,Hillyer,5,16.95,3.39,0
182,RENEE,LANE,1,Mike,Hillyer,5,16.95,3.39,0
224,PEARL,GARZA,1,Mike,Hillyer,5,16.95,3.39,0
260,CHRISTY,VARGAS,2,Jon,Stephens,5,16.95,3.39,0
330,SCOTT,SHELLEY,1,Mike,Hillyer,5,16.95,3.39,0
361,LAWRENCE,LAWTON,2,Jon,Stephens,5,16.95,3.39,0
438,BARRY,LOVELACE,1,Mike,Hillyer,5,16.95,3.39,0
445,MICHEAL,FORMAN,2,Jon,Stephens,5,16.95,3.39,0
457,BILL,GAVIN,1,Mike,Hillyer,5,16.95,3.39,0
592,TERRANCE,ROUSH,2,Jon,Stephens,5,16.95,3.39,0
6,JENNIFER,DAVIS,2,Jon,Stephens,6,16.94,2.82,0
99,EMILY,DIAZ,1,Mike,Hillyer,6,16.94,2.82,0
518,GABRIEL,HARDER,1,Mike,Hillyer,6,16.94,2.82,0
57,EVELYN,MORGAN,1,Mike,Hillyer,7,16.93,2.42,0
146,JAMIE,RICE,2,Jon,Stephens,3,15.97,5.32,0
205,EILEEN,CARR,1,Mike,Hillyer,3,15.97,5.32,0
253,TERRY,CARLSON,1,Mike,Hillyer,3,15.97,5.32,0
325,TIMOTHY,BUNN,1,Mike,Hillyer,3,15.97,5.32,0
341,PETER,MENARD,1,Mike,Hillyer,3,15.97,5.32,0
400,BRYAN,HARDISON,1,Mike,Hillyer,3,15.97,5.32,0
407,DALE,RATCLIFF,2,Jon,Stephens,3,15.97,5.32,0
477,DAN,PAINE,1,Mike,Hillyer,3,15.97,5.32,0
123,SHANNON,FREEMAN,2,Jon,Stephens,4,15.96,3.99,0
142,APRIL,BURNS,2,Jon,Stephens,4,15.96,3.99,0
161,GERALDINE,PERKINS,1,Mike,Hillyer,4,15.96,3.99,0
201,VICKI,FIELDS,2,Jon,Stephens,4,15.96,3.99,0
227,COLLEEN,BURTON,2,Jon,Stephens,4,15.96,3.99,0
279,DIANNE,SHELTON,2,Jon,Stephens,4,15.96,3.99,0
291,TONI,HOLT,1,Mike,Hillyer,4,15.96,3.99,0
303,WILLIAM,SATTERFIELD,2,Jon,Stephens,4,15.96,3.99,0
385,PHILLIP,HOLM,2,Jon,Stephens,4,15.96,3.99,0
412,ALLEN,BUTTERFIELD,1,Mike,Hillyer,4,15.96,3.99,0
420,JACOB,LANCE,1,Mike,Hillyer,4,15.96,3.99,0
434,EDDIE,TOMLIN,1,Mike,Hillyer,4,15.96,3.99,0
575,ISAAC,OGLESBY,1,Mike,Hillyer,4,15.96,3.99,0
593,RENE,MCALISTER,1,Mike,Hillyer,4,15.96,3.99,0
29,ANGELA,HERNANDEZ,1,Mike,Hillyer,5,15.95,3.19,0
109,EDNA,WEST,1,Mike,Hillyer,5,15.95,3.19,0
160,ERIN,DUNN,2,Jon,Stephens,5,15.95,3.19,0
165,LORRAINE,STEPHENS,1,Mike,Hillyer,5,15.95,3.19,0
185,ROBERTA,HARPER,2,Jon,Stephens,5,15.95,3.19,0
186,HOLLY,FOX,2,Jon,Stephens,5,15.95,3.19,0
189,LORETTA,CARPENTER,2,Jon,Stephens,5,15.95,3.19,0
277,OLGA,JIMENEZ,1,Mike,Hillyer,5,15.95,3.19,0
297,SHERRI,RHODES,2,Jon,Stephens,5,15.95,3.19,0
322,JASON,MORRISSEY,2,Jon,Stephens,5,15.95,3.19,0
335,GREGORY,MAULDIN,2,Jon,Stephens,5,15.95,3.19,0
494,RAMON,CHOATE,1,Mike,Hillyer,5,15.95,3.19,0
530,DARRYL,ASHCRAFT,2,Jon,Stephens,5,15.95,3.19,0
556,ARMANDO,GRUBER,2,Jon,Stephens,5,15.95,3.19,0
115,WENDY,HARRISON,2,Jon,Stephens,6,15.94,2.66,0
231,GEORGIA,JACOBS,1,Mike,Hillyer,6,15.94,2.66,0
350,JUAN,FRALEY,1,Mike,Hillyer,6,15.94,2.66,0
537,CLINTON,BUFORD,1,Mike,Hillyer,6,15.94,2.66,0
563,KEN,PREWITT,1,Mike,Hillyer,6,15.94,2.66,0
15,HELEN,HARRIS,2,Jon,Stephens,3,14.97,4.99,0
19,RUTH,MARTINEZ,1,Mike,Hillyer,3,14.97,4.99,0
118,KIM,CRUZ,2,Jon,Stephens,3,14.97,4.99,0
174,YVONNE,WATKINS,2,Jon,Stephens,3,14.97,4.99,0
194,KRISTEN,CHAVEZ,2,Jon,Stephens,3,14.97,4.99,0
213,GINA,WILLIAMSON,1,Mike,Hillyer,3,14.97,4.99,0
311,PAUL,TROUT,1,Mike,Hillyer,3,14.97,4.99,0
318,BRIAN,WYMAN,1,Mike,Hillyer,3,14.97,4.99,0
364,BENJAMIN,VARNEY,2,Jon,Stephens,3,14.97,4.99,0
376,RANDY,GAITHER,2,Jon,Stephens,3,14.97,4.99,0
54,TERESA,ROGERS,1,Mike,Hillyer,4,14.96,3.74,0
54,TERESA,ROGERS,2,Jon,Stephens,4,14.96,3.74,0
85,ANNE,POWELL,2,Jon,Stephens,4,14.96,3.74,0
98,LILLIAN,GRIFFIN,1,Mike,Hillyer,4,14.96,3.74,0
143,LESLIE,GORDON,2,Jon,Stephens,4,14.96,3.74,0
171,DOLORES,WAGNER,2,Jon,Stephens,4,14.96,3.74,0
190,YOLANDA,WEAVER,1,Mike,Hillyer,4,14.96,3.74,0
246,MARIAN,MENDOZA,2,Jon,Stephens,4,14.96,3.74,0
353,JONATHAN,SCARBOROUGH,2,Jon,Stephens,4,14.96,3.74,0
357,KEITH,RICO,2,Jon,Stephens,4,14.96,3.74,0
383,MARTIN,BALES,2,Jon,Stephens,4,14.96,3.74,0
392,SEAN,DOUGLASS,2,Jon,Stephens,4,14.96,3.74,0
395,JOHNNY,TURPIN,1,Mike,Hillyer,4,14.96,3.74,0
402,LUIS,YANEZ,1,Mike,Hillyer,4,14.96,3.74,0
416,JEFFERY,PINSON,2,Jon,Stephens,4,14.96,3.74,0
530,DARRYL,ASHCRAFT,1,Mike,Hillyer,4,14.96,3.74,0
12,NANCY,THOMAS,1,Mike,Hillyer,5,14.95,2.99,0
17,DONNA,THOMPSON,1,Mike,Hillyer,5,14.95,2.99,0
72,THERESA,WATSON,1,Mike,Hillyer,5,14.95,2.99,0
94,NORMA,GONZALES,2,Jon,Stephens,5,14.95,2.99,0
97,ANNIE,RUSSELL,1,Mike,Hillyer,5,14.95,2.99,0
323,MATTHEW,MAHAN,1,Mike,Hillyer,5,14.95,2.99,0
405,LEONARD,SCHOFIELD,2,Jon,Stephens,5,14.95,2.99,0
411,NORMAN,CURRIER,2,Jon,Stephens,5,14.95,2.99,0
422,MELVIN,ELLINGTON,2,Jon,Stephens,5,14.95,2.99,0
527,CORY,MEEHAN,1,Mike,Hillyer,5,14.95,2.99,0
183,IDA,ANDREWS,2,Jon,Stephens,6,14.94,2.49,0
255,IRMA,PEARSON,1,Mike,Hillyer,6,14.94,2.49,0
280,TRACEY,BARRETT,2,Jon,Stephens,6,14.94,2.49,0
298,ERIKA,PENA,2,Jon,Stephens,6,14.94,2.49,0
405,LEONARD,SCHOFIELD,1,Mike,Hillyer,6,14.94,2.49,0
94,NORMA,GONZALES,1,Mike,Hillyer,2,13.98,6.99,0
70,CHRISTINA,RAMIREZ,2,Jon,Stephens,3,13.97,4.66,0
136,ANITA,MORALES,1,Mike,Hillyer,3,13.97,4.66,0
149,VALERIE,BLACK,2,Jon,Stephens,3,13.97,4.66,0
159,JILL,HAWKINS,1,Mike,Hillyer,3,13.97,4.66,0
162,LAUREN,HUDSON,1,Mike,Hillyer,3,13.97,4.66,0
177,SAMANTHA,DUNCAN,2,Jon,Stephens,3,13.97,4.66,0
203,TARA,RYAN,1,Mike,Hillyer,3,13.97,4.66,0
238,NELLIE,GARRETT,2,Jon,Stephens,3,13.97,4.66,0
248,CAROLINE,BOWMAN,2,Jon,Stephens,3,13.97,4.66,0
287,BECKY,MILES,1,Mike,Hillyer,3,13.97,4.66,0
413,MARVIN,YEE,1,Mike,Hillyer,3,13.97,4.66,0
489,RICARDO,MEADOR,1,Mike,Hillyer,3,13.97,4.66,0
508,MILTON,HOWLAND,1,Mike,Hillyer,3,13.97,4.66,0
549,NELSON,CHRISTENSON,1,Mike,Hillyer,3,13.97,4.66,0
569,DAVE,GARDINER,1,Mike,Hillyer,3,13.97,4.66,0
21,MICHELLE,CLARK,1,Mike,Hillyer,4,13.96,3.49,0
47,FRANCES,PARKER,1,Mike,Hillyer,4,13.96,3.49,0
53,HEATHER,MORRIS,2,Jon,Stephens,4,13.96,3.49,0
138,HAZEL,WARREN,2,Jon,Stephens,4,13.96,3.49,0
278,BILLIE,HORTON,1,Mike,Hillyer,4,13.96,3.49,0
341,PETER,MENARD,2,Jon,Stephens,4,13.96,3.49,0
359,WILLIE,MARKHAM,1,Mike,Hillyer,4,13.96,3.49,0
390,SHAWN,HEATON,2,Jon,Stephens,4,13.96,3.49,0
401,TONY,CARRANZA,1,Mike,Hillyer,4,13.96,3.49,0
534,CHRISTIAN,JUNG,2,Jon,Stephens,4,13.96,3.49,0
564,BOB,PFEIFFER,1,Mike,Hillyer,4,13.96,3.49,0
568,ALBERTO,HENNING,2,Jon,Stephens,4,13.96,3.49,0
8,SUSAN,WILSON,2,Jon,Stephens,5,13.95,2.79,0
24,KIMBERLY,LEE,1,Mike,Hillyer,5,13.95,2.79,0
192,LAURIE,LAWRENCE,2,Jon,Stephens,5,13.95,2.79,0
252,MATTIE,HOFFMAN,1,Mike,Hillyer,5,13.95,2.79,0
509,RAUL,FORTIER,2,Jon,Stephens,5,13.95,2.79,0
246,MARIAN,MENDOZA,1,Mike,Hillyer,2,12.98,6.49,0
448,MIGUEL,BETANCOURT,1,Mike,Hillyer,2,12.98,6.49,0
493,BRENT,HARKINS,2,Jon,Stephens,2,12.98,6.49,0
124,SHEILA,WELLS,2,Jon,Stephens,3,12.97,4.32,0
179,DANA,HART,2,Jon,Stephens,3,12.97,4.32,0
190,YOLANDA,WEAVER,2,Jon,Stephens,3,12.97,4.32,0
197,SUE,PETERS,1,Mike,Hillyer,3,12.97,4.32,0
216,NATALIE,MEYER,1,Mike,Hillyer,3,12.97,4.32,0
247,STELLA,MORENO,2,Jon,Stephens,3,12.97,4.32,0
266,NORA,HERRERA,2,Jon,Stephens,3,12.97,4.32,0
269,CASSANDRA,WALTERS,2,Jon,Stephens,3,12.97,4.32,0
271,PENNY,NEAL,2,Jon,Stephens,3,12.97,4.32,0
274,NAOMI,JENNINGS,1,Mike,Hillyer,3,12.97,4.32,0
313,DONALD,MAHON,1,Mike,Hillyer,3,12.97,4.32,0
398,ANTONIO,MEEK,1,Mike,Hillyer,3,12.97,4.32,0
404,STANLEY,SCROGGINS,2,Jon,Stephens,3,12.97,4.32,0
428,HERBERT,KRUGER,2,Jon,Stephens,3,12.97,4.32,0
449,OSCAR,AQUINO,1,Mike,Hillyer,3,12.97,4.32,0
480,COREY,HAUSER,1,Mike,Hillyer,3,12.97,4.32,0
505,RAFAEL,ABNEY,1,Mike,Hillyer,3,12.97,4.32,0
521,ROLAND,SOUTH,1,Mike,Hillyer,3,12.97,4.32,0
548,ALLAN,CORNISH,2,Jon,Stephens,3,12.97,4.32,0
24,KIMBERLY,LEE,2,Jon,Stephens,4,12.96,3.24,0
34,REBECCA,SCOTT,1,Mike,Hillyer,4,12.96,3.24,0
65,ROSE,HOWARD,2,Jon,Stephens,4,12.96,3.24,0
70,CHRISTINA,RAMIREZ,1,Mike,Hillyer,4,12.96,3.24,0
101,PEGGY,MYERS,1,Mike,Hillyer,4,12.96,3.24,0
134,EMMA,BOYD,2,Jon,Stephens,4,12.96,3.24,0
160,ERIN,DUNN,1,Mike,Hillyer,4,12.96,3.24,0
242,GLENDA,FRAZIER,2,Jon,Stephens,4,12.96,3.24,0
389,ALAN,KAHN,2,Jon,Stephens,4,12.96,3.24,0
474,DUSTIN,GILLETTE,2,Jon,Stephens,4,12.96,3.24,0
596,ENRIQUE,FORSYTHE,1,Mike,Hillyer,4,12.96,3.24,0
35,VIRGINIA,GREEN,2,Jon,Stephens,5,12.95,2.59,0
132,ESTHER,CRAWFORD,2,Jon,Stephens,5,12.95,2.59,0
358,SAMUEL,MARLOW,1,Mike,Hillyer,5,12.95,2.59,0
361,LAWRENCE,LAWTON,1,Mike,Hillyer,5,12.95,2.59,0
419,CHAD,CARBONE,2,Jon,Stephens,5,12.95,2.59,0
440,BERNARD,COLBY,2,Jon,Stephens,5,12.95,2.59,0
445,MICHEAL,FORMAN,1,Mike,Hillyer,5,12.95,2.59,0
458,LLOYD,DOWD,1,Mike,Hillyer,5,12.95,2.59,0
500,REGINALD,KINDER,1,Mike,Hillyer,5,12.95,2.59,0
377,HOWARD,FORTNER,1,Mike,Hillyer,6,12.94,2.16,0
61,KATHERINE,RIVERA,1,Mike,Hillyer,2,11.98,5.99,0
375,AARON,SELBY,1,Mike,Hillyer,2,11.98,5.99,0
387,JESSE,SCHILLING,2,Jon,Stephens,2,11.98,5.99,0
111,CARMEN,OWENS,1,Mike,Hillyer,3,11.97,3.99,0
158,VERONICA,STONE,2,Jon,Stephens,3,11.97,3.99,0
223,MELINDA,FERNANDEZ,1,Mike,Hillyer,3,11.97,3.99,0
460,LEON,BOSTIC,2,Jon,Stephens,3,11.97,3.99,0
496,TYLER,WREN,2,Jon,Stephens,3,11.97,3.99,0
534,CHRISTIAN,JUNG,1,Mike,Hillyer,3,11.97,3.99,0
85,ANNE,POWELL,1,Mike,Hillyer,4,11.96,2.99,0
93,PHYLLIS,FOSTER,1,Mike,Hillyer,4,11.96,2.99,0
222,DELORES,HANSEN,1,Mike,Hillyer,4,11.96,2.99,0
243,LYDIA,BURKE,1,Mike,Hillyer,4,11.96,2.99,0
300,JOHN,FARNSWORTH,2,Jon,Stephens,4,11.96,2.99,0
313,DONALD,MAHON,2,Jon,Stephens,4,11.96,2.99,0
527,CORY,MEEHAN,2,Jon,Stephens,4,11.96,2.99,0
288,BOBBIE,CRAIG,2,Jon,Stephens,5,11.95,2.39,0
382,VICTOR,BARKLEY,2,Jon,Stephens,5,11.95,2.39,0
383,MARTIN,BALES,1,Mike,Hillyer,5,11.95,2.39,0
384,ERNEST,STEPP,2,Jon,Stephens,6,11.94,1.99,0
67,KELLY,TORRES,1,Mike,Hillyer,2,10.98,5.49,0
95,PAULA,BRYANT,2,Jon,Stephens,2,10.98,5.49,0
194,KRISTEN,CHAVEZ,1,Mike,Hillyer,2,10.98,5.49,0
212,WILMA,RICHARDS,1,Mike,Hillyer,2,10.98,5.49,0
457,BILL,GAVIN,2,Jon,Stephens,2,10.98,5.49,0
464,JEROME,KENYON,2,Jon,Stephens,2,10.98,5.49,0
561,IAN,STILL,2,Jon,Stephens,2,10.98,5.49,0
18,CAROL,GARCIA,1,Mike,Hillyer,3,10.97,3.66,0
109,EDNA,WEST,2,Jon,Stephens,3,10.97,3.66,0
136,ANITA,MORALES,2,Jon,Stephens,3,10.97,3.66,0
156,BERTHA,FERGUSON,1,Mike,Hillyer,3,10.97,3.66,0
186,HOLLY,FOX,1,Mike,Hillyer,3,10.97,3.66,0
220,CHARLENE,ALVAREZ,1,Mike,Hillyer,3,10.97,3.66,0
229,TAMARA,NGUYEN,1,Mike,Hillyer,3,10.97,3.66,0
336,JOSHUA,MARK,1,Mike,Hillyer,3,10.97,3.66,0
375,AARON,SELBY,2,Jon,Stephens,3,10.97,3.66,0
412,ALLEN,BUTTERFIELD,2,Jon,Stephens,3,10.97,3.66,0
430,RAY,HOULE,2,Jon,Stephens,3,10.97,3.66,0
453,CALVIN,MARTEL,1,Mike,Hillyer,3,10.97,3.66,0
478,LEWIS,LYMAN,2,Jon,Stephens,3,10.97,3.66,0
540,TYRONE,ASHER,1,Mike,Hillyer,3,10.97,3.66,0
550,GUY,BROWNLEE,2,Jon,Stephens,3,10.97,3.66,0
555,DWIGHT,LOMBARDI,1,Mike,Hillyer,3,10.97,3.66,0
599,AUSTIN,CINTRON,1,Mike,Hillyer,3,10.97,3.66,0
88,BONNIE,HUGHES,2,Jon,Stephens,4,10.96,2.74,0
113,CINDY,FISHER,1,Mike,Hillyer,4,10.96,2.74,0
116,VICTORIA,GIBSON,1,Mike,Hillyer,4,10.96,2.74,0
130,CHARLOTTE,HUNTER,1,Mike,Hillyer,4,10.96,2.74,0
224,PEARL,GARZA,2,Jon,Stephens,4,10.96,2.74,0
288,BOBBIE,CRAIG,1,Mike,Hillyer,4,10.96,2.74,0
378,EUGENE,CULPEPPER,1,Mike,Hillyer,4,10.96,2.74,0
476,DERRICK,BOURQUE,1,Mike,Hillyer,4,10.96,2.74,0
569,DAVE,GARDINER,2,Jon,Stephens,4,10.96,2.74,0
93,PHYLLIS,FOSTER,2,Jon,Stephens,2,9.98,4.99,0
371,BILLY,POULIN,2,Jon,Stephens,2,9.98,4.99,0
417,TRAVIS,ESTEP,2,Jon,Stephens,2,9.98,4.99,0
431,JOEL,FRANCISCO,2,Jon,Stephens,2,9.98,4.99,0
515,ANDRE,RAPP,1,Mike,Hillyer,2,9.98,4.99,0
544,CODY,NOLEN,2,Jon,Stephens,2,9.98,4.99,0
587,SERGIO,STANFIELD,1,Mike,Hillyer,2,9.98,4.99,0
6,JENNIFER,DAVIS,1,Mike,Hillyer,3,9.97,3.32,0
200,JEANNE,LAWSON,2,Jon,Stephens,3,9.97,3.32,0
270,LEAH,CURTIS,2,Jon,Stephens,3,9.97,3.32,0
318,BRIAN,WYMAN,2,Jon,Stephens,3,9.97,3.32,0
333,ANDREW,PURDY,1,Mike,Hillyer,3,9.97,3.32,0
387,JESSE,SCHILLING,1,Mike,Hillyer,3,9.97,3.32,0
395,JOHNNY,TURPIN,2,Jon,Stephens,3,9.97,3.32,0
511,CHESTER,BENNER,2,Jon,Stephens,3,9.97,3.32,0
536,FERNANDO,CHURCHILL,2,Jon,Stephens,3,9.97,3.32,0
589,TRACY,HERRMANN,1,Mike,Hillyer,3,9.97,3.32,0
77,JANE,BENNETT,2,Jon,Stephens,4,9.96,2.49,0
151,MEGAN,PALMER,2,Jon,Stephens,4,9.96,2.49,0
340,PATRICK,NEWSOM,1,Mike,Hillyer,4,9.96,2.49,0
378,EUGENE,CULPEPPER,2,Jon,Stephens,4,9.96,2.49,0
381,BOBBY,BOUDREAU,1,Mike,Hillyer,4,9.96,2.49,0
543,LANCE,PEMBERTON,1,Mike,Hillyer,4,9.96,2.49,0
568,ALBERTO,HENNING,1,Mike,Hillyer,4,9.96,2.49,0
255,IRMA,PEARSON,2,Jon,Stephens,1,8.99,8.99,1
37,PAMELA,BAKER,2,Jon,Stephens,2,8.98,4.49,0
226,MAUREEN,LITTLE,2,Jon,Stephens,2,8.98,4.49,0
350,JUAN,FRALEY,2,Jon,Stephens,2,8.98,4.49,0
463,DARRELL,POWER,2,Jon,Stephens,2,8.98,4.49,0
512,CECIL,VINES,2,Jon,Stephens,2,8.98,4.49,0
596,ENRIQUE,FORSYTHE,2,Jon,Stephens,2,8.98,4.49,0
20,SHARON,ROBINSON,1,Mike,Hillyer,3,8.97,2.99,0
46,CATHERINE,CAMPBELL,1,Mike,Hillyer,3,8.97,2.99,0
56,GLORIA,COOK,2,Jon,Stephens,3,8.97,2.99,0
251,VICKIE,BREWER,1,Mike,Hillyer,3,8.97,2.99,0
327,LARRY,THRASHER,1,Mike,Hillyer,3,8.97,2.99,0
597,FREDDIE,DUGGAN,1,Mike,Hillyer,3,8.97,2.99,0
177,SAMANTHA,DUNCAN,1,Mike,Hillyer,4,8.96,2.24,0
256,MABEL,HOLLAND,1,Mike,Hillyer,4,8.96,2.24,0
392,SEAN,DOUGLASS,1,Mike,Hillyer,4,8.96,2.24,0
342,HAROLD,MARTINO,1,Mike,Hillyer,5,8.95,1.79,0
452,TOM,MILNER,1,Mike,Hillyer,5,8.95,1.79,0
567,ALFREDO,MCADAMS,2,Jon,Stephens,5,8.95,1.79,0
272,KAY,CALDWELL,1,Mike,Hillyer,1,7.99,7.99,0
55,DORIS,REED,1,Mike,Hillyer,2,7.98,3.99,0
73,BEVERLY,BROOKS,2,Jon,Stephens,2,7.98,3.99,0
105,DAWN,SULLIVAN,1,Mike,Hillyer,2,7.98,3.99,0
121,JOSEPHINE,GOMEZ,1,Mike,Hillyer,2,7.98,3.99,0
261,DEANNA,BYRD,2,Jon,Stephens,2,7.98,3.99,0
266,NORA,HERRERA,1,Mike,Hillyer,2,7.98,3.99,0
328,JEFFREY,SPEAR,2,Jon,Stephens,2,7.98,3.99,0
370,WAYNE,TRUONG,1,Mike,Hillyer,2,7.98,3.99,0
379,CARLOS,COUGHLIN,2,Jon,Stephens,2,7.98,3.99,0
396,EARL,SHANKS,1,Mike,Hillyer,2,7.98,3.99,0
429,FREDERICK,ISBELL,1,Mike,Hillyer,2,7.98,3.99,0
450,JAY,ROBB,2,Jon,Stephens,2,7.98,3.99,0
574,JULIAN,VEST,2,Jon,Stephens,2,7.98,3.99,0
