calendar_month,customer_id,customer_first_name,customer_last_name,customer_email,customer_active,country_id,country_name,store_id,payment_count,month_total_amount,avg_payment_amount,payment_days_count,previous_month_total_amount,growth_vs_previous_month_ratio,country_avg_month_total_amount,ratio_vs_country_avg,country_month_payment_rank,top_staff_id,top_staff_first_name,top_staff_last_name,top_staff_payment_count,top_staff_payment_amount
2005-07,468,TIM,CARY,TIM.CARY@sakilacustomer.org,1,44,India,1,14,58.86,4.2,10,23.94,2.46,26.73,2.2,10,2,Jon,Stephens,7,34.93
2005-07,32,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,1,44,India,1,15,58.85,3.92,11,15.96,3.69,26.73,2.2,11,1,Mike,Hillyer,9,39.91
2005-07,421,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,1,44,India,1,12,57.88,4.82,9,12.97,4.46,26.73,2.16,12,2,Jon,Stephens,7,29.93
2005-07,135,JUANITA,MASON,JUANITA.MASON@sakilacustomer.org,1,44,India,2,14,57.86,4.13,10,5.97,9.69,26.73,2.16,13,1,Mike,Hillyer,10,31.9
2005-07,170,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,1,44,India,1,12,56.88,4.74,7,9.98,5.7,26.73,2.13,14,1,Mike,Hillyer,5,30.95
2005-07,316,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,1,44,India,1,12,55.88,4.66,7,35.93,1.56,26.73,2.09,15,2,Jon,Stephens,6,29.94
2005-07,296,RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,1,44,India,2,12,54.88,4.57,9,6.97,7.87,26.73,2.05,16,1,Mike,Hillyer,7,34.93
2005-07,259,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,1,44,India,2,10,53.9,5.39,7,24.96,2.16,26.73,2.02,17,2,Jon,Stephens,6,32.94
2005-07,268,NINA,SOTO,NINA.SOTO@sakilacustomer.org,1,44,India,1,12,53.88,4.49,8,26.92,2.0,26.73,2.02,18,2,Jon,Stephens,8,36.92
2005-07,529,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,1,44,India,2,13,53.87,4.14,7,3.97,13.57,26.73,2.01,19,2,Jon,Stephens,8,29.92
2005-07,202,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,1,44,India,2,13,52.87,4.07,8,9.96,5.31,26.73,1.98,21,2,Jon,Stephens,7,28.93
2005-07,28,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,1,44,India,1,14,51.86,3.7,9,13.95,3.72,26.73,1.94,23,2,Jon,Stephens,9,26.91
2005-07,356,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,1,44,India,2,13,50.87,3.91,8,8.97,5.67,26.73,1.9,24,2,Jon,Stephens,5,27.95
2005-07,167,SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,1,44,India,2,15,48.85,3.26,8,15.97,3.06,26.73,1.83,27,1,Mike,Hillyer,8,25.92
2005-07,175,ANNETTE,OLSON,ANNETTE.OLSON@sakilacustomer.org,1,44,India,1,11,46.89,4.26,8,5.98,7.84,26.73,1.75,29,1,Mike,Hillyer,8,27.92
2005-07,367,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,1,44,India,1,11,46.89,4.26,7,0.99,47.36,26.73,1.75,29,1,Mike,Hillyer,5,23.95
2005-07,208,LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,1,44,India,1,13,46.87,3.61,11,11.95,3.92,26.73,1.75,31,2,Jon,Stephens,6,24.94
2005-07,123,SHANNON,FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,1,44,India,2,10,45.9,4.59,6,14.95,3.07,26.73,1.72,32,1,Mike,Hillyer,6,29.94
2005-07,274,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,44,India,1,10,45.9,4.59,7,10.98,4.18,26.73,1.72,32,2,Jon,Stephens,7,32.93
2005-07,95,PAULA,BRYANT,PAULA.BRYANT@sakilacustomer.org,1,44,India,2,9,43.91,4.88,5,8.96,4.9,26.73,1.64,34,1,Mike,Hillyer,7,32.93
2005-07,238,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,1,44,India,1,9,42.91,4.77,7,10.97,3.91,26.73,1.61,36,1,Mike,Hillyer,6,28.94
2005-07,509,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,1,44,India,1,9,41.91,4.66,6,7.98,5.25,26.73,1.57,37,1,Mike,Hillyer,4,27.96
2005-07,15,HELEN,HARRIS,HELEN.HARRIS@sakilacustomer.org,1,44,India,1,9,40.91,4.55,9,9.97,4.1,26.73,1.53,38,1,Mike,Hillyer,6,25.94
2005-07,419,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,1,44,India,1,13,39.87,3.07,9,2.99,13.33,26.73,1.49,40,1,Mike,Hillyer,8,26.92
2005-07,231,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,1,44,India,1,11,36.89,3.35,9,0.99,37.26,26.73,1.38,42,2,Jon,Stephens,5,20.95
2005-07,192,LAURIE,LAWRENCE,LAURIE.LAWRENCE@sakilacustomer.org,1,44,India,1,10,35.9,3.59,10,3.99,9.0,26.73,1.34,43,1,Mike,Hillyer,5,21.95
2005-07,121,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,44,India,1,9,31.91,3.55,5,4.98,6.41,26.73,1.19,45,2,Jon,Stephens,7,23.93
2005-07,271,PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,0,44,India,1,9,30.91,3.43,7,2.99,10.34,26.73,1.16,47,1,Mike,Hillyer,6,17.94
2005-07,370,WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,1,44,India,2,8,27.92,3.49,6,6.99,3.99,26.73,1.04,49,2,Jon,Stephens,6,19.94
2005-07,117,EDITH,MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,44,India,1,5,26.95,5.39,4,5.98,4.51,26.73,1.01,51,1,Mike,Hillyer,4,20.96
2005-07,412,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,1,44,India,2,7,26.93,3.85,5,2.99,9.01,26.73,1.01,52,1,Mike,Hillyer,4,15.96
2005-07,152,ALICIA,MILLS,ALICIA.MILLS@sakilacustomer.org,1,44,India,1,6,25.94,4.32,5,4.99,5.2,26.73,0.97,55,1,Mike,Hillyer,5,22.95
2005-07,136,ANITA,MORALES,ANITA.MORALES@sakilacustomer.org,1,44,India,2,6,24.94,4.16,6,2.99,8.34,26.73,0.93,57,1,Mike,Hillyer,3,13.97
2005-07,372,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,1,45,Indonesia,2,16,77.84,4.87,7,11.97,6.5,26.97,2.89,1,2,Jon,Stephens,6,40.94
2005-07,473,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,1,45,Indonesia,2,13,57.87,4.45,8,13.96,4.15,26.97,2.15,2,2,Jon,Stephens,7,39.93
2005-07,524,JARED,ELY,JARED.ELY@sakilacustomer.org,1,45,Indonesia,1,8,48.92,6.12,6,9.97,4.91,26.97,1.81,3,1,Mike,Hillyer,4,24.96
2005-07,153,SUZANNE,NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,1,45,Indonesia,2,10,39.9,3.99,7,12.96,3.08,26.97,1.48,9,2,Jon,Stephens,7,31.93
2005-07,411,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,45,Indonesia,1,12,32.88,2.74,8,4.97,6.62,26.97,1.22,11,1,Mike,Hillyer,7,17.93
2005-07,458,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,1,45,Indonesia,1,9,31.91,3.55,6,6.98,4.57,26.97,1.18,12,2,Jon,Stephens,4,18.96
2005-07,459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,46,Iran,1,18,89.82,4.99,10,25.93,3.46,29.71,3.02,1,1,Mike,Hillyer,12,58.88
2005-07,185,ROBERTA,HARPER,ROBERTA.HARPER@sakilacustomer.org,1,46,Iran,1,12,50.88,4.24,7,14.97,3.4,29.71,1.71,3,1,Mike,Hillyer,7,34.93
2005-07,36,KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,46,Iran,2,13,40.87,3.14,9,0.99,41.28,29.71,1.38,7,2,Jon,Stephens,7,20.93
2005-07,449,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,46,Iran,2,8,36.92,4.62,5,8.97,4.12,29.71,1.24,8,2,Jon,Stephens,5,23.95
2005-07,579,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,1,47,Iraq,2,14,65.86,4.7,7,12.97,5.08,27.93,2.36,1,2,Jon,Stephens,8,44.92
2005-07,102,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,1,48,Israel,1,21,84.79,4.04,11,11.98,7.08,26.38,3.21,1,1,Mike,Hillyer,9,42.91
2005-07,315,KENNETH,GOODEN,KENNETH.GOODEN@sakilacustomer.org,0,48,Israel,2,8,47.92,5.99,5,2.99,16.03,26.38,1.82,2,2,Jon,Stephens,3,23.97
2005-07,161,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,1,48,Israel,1,10,41.9,4.19,8,6.98,6.0,26.38,1.59,3,2,Jon,Stephens,6,25.94
2005-07,309,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,1,49,Italy,1,16,76.84,4.8,11,25.96,2.96,27.7,2.77,1,2,Jon,Stephens,8,45.92
2005-07,221,BESSIE,MORRISON,BESSIE.MORRISON@sakilacustomer.org,1,49,Italy,1,12,58.88,4.91,8,23.95,2.46,27.7,2.13,2,1,Mike,Hillyer,7,36.93
2005-07,525,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,1,49,Italy,2,11,49.89,4.54,8,2.99,16.69,27.7,1.8,3,2,Jon,Stephens,5,30.95
2005-07,541,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,49,Italy,2,7,33.93,4.85,5,9.98,3.4,27.7,1.22,6,1,Mike,Hillyer,3,16.97
2005-07,285,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,1,50,Japan,1,13,68.87,5.3,8,17.97,3.83,27.55,2.5,1,1,Mike,Hillyer,7,47.93
2005-07,531,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,50,Japan,2,14,64.86,4.63,7,2.99,21.69,27.55,2.35,2,2,Jon,Stephens,10,41.9
2005-07,574,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,50,Japan,2,15,64.85,4.32,10,15.95,4.07,27.55,2.35,3,1,Mike,Hillyer,13,56.87
2005-07,337,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,1,50,Japan,1,12,62.88,5.24,9,10.98,5.73,27.55,2.28,4,2,Jon,Stephens,5,32.95
2005-07,404,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,1,50,Japan,2,14,59.86,4.28,10,15.96,3.75,27.55,2.17,5,1,Mike,Hillyer,11,46.89
2005-07,11,LISA,ANDERSON,LISA.ANDERSON@sakilacustomer.org,1,50,Japan,2,11,53.89,4.9,7,15.97,3.37,27.55,1.96,6,2,Jon,Stephens,6,27.94
2005-07,79,RACHEL,BARNES,RACHEL.BARNES@sakilacustomer.org,1,50,Japan,1,13,53.87,4.14,9,7.98,6.75,27.55,1.96,7,1,Mike,Hillyer,8,27.92
2005-07,355,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,1,50,Japan,2,11,52.89,4.81,7,3.98,13.29,27.55,1.92,8,1,Mike,Hillyer,6,27.94
2005-07,240,MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,1,50,Japan,1,12,51.88,4.32,10,14.97,3.47,27.55,1.88,9,1,Mike,Hillyer,6,25.94
2005-07,264,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,1,50,Japan,1,12,51.88,4.32,8,13.96,3.72,27.55,1.88,10,1,Mike,Hillyer,9,46.91
2005-07,385,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,1,50,Japan,1,11,44.89,4.08,8,4.97,9.03,27.55,1.63,16,1,Mike,Hillyer,7,28.93
2005-07,503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,1,50,Japan,1,10,41.9,4.19,9,8.97,4.67,27.55,1.52,18,1,Mike,Hillyer,5,22.95
2005-07,547,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,50,Japan,1,10,41.9,4.19,7,8.99,4.66,27.55,1.52,19,2,Jon,Stephens,5,23.95
2005-07,391,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,1,50,Japan,1,11,37.89,3.44,7,10.95,3.46,27.55,1.38,23,1,Mike,Hillyer,7,20.93
2005-07,573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,1,51,Kazakstan,1,15,70.85,4.72,8,20.96,3.38,24.81,2.86,1,2,Jon,Stephens,8,43.92
2005-07,363,ROY,WHITING,ROY.WHITING@sakilacustomer.org,1,52,Kenya,2,15,69.85,4.66,8,22.95,3.04,28.16,2.48,1,2,Jon,Stephens,10,41.9
2005-07,347,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,1,54,Latvia,2,17,65.83,3.87,10,31.95,2.06,32.8,2.01,1,1,Mike,Hillyer,8,33.92
2005-07,23,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,1,54,Latvia,2,13,60.87,4.68,9,16.95,3.59,32.8,1.86,2,2,Jon,Stephens,8,36.92
2005-07,166,LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,1,58,Malawi,1,13,56.87,4.37,10,13.96,4.07,30.93,1.84,1,1,Mike,Hillyer,8,37.92
2005-07,306,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,1,59,Malaysia,1,14,53.86,3.85,10,7.98,6.75,28.4,1.9,1,2,Jon,Stephens,8,27.92
2005-07,58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,59,Malaysia,1,9,38.91,4.32,6,6.97,5.58,28.4,1.37,2,1,Mike,Hillyer,4,20.96
2005-07,482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,60,Mexico,1,12,69.88,5.82,9,3.98,17.56,26.67,2.62,1,2,Jon,Stephens,8,45.92
2005-07,273,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,60,Mexico,2,15,67.85,4.52,8,21.95,3.09,26.67,2.54,2,1,Mike,Hillyer,8,41.92
2005-07,425,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,1,60,Mexico,2,17,67.83,3.99,9,6.99,9.7,26.67,2.54,3,1,Mike,Hillyer,10,39.9
2005-07,467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,60,Mexico,2,13,66.87,5.14,6,30.96,2.16,26.67,2.51,4,2,Jon,Stephens,8,44.92
2005-07,84,SARA,PERRY,SARA.PERRY@sakilacustomer.org,1,60,Mexico,2,12,64.88,5.41,8,14.94,4.34,26.67,2.43,5,2,Jon,Stephens,7,39.93
2005-07,486,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,1,60,Mexico,1,12,58.88,4.91,9,16.96,3.47,26.67,2.21,6,2,Jon,Stephens,7,34.93
2005-07,323,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,1,60,Mexico,2,15,58.85,3.92,9,8.97,6.56,26.67,2.21,7,2,Jon,Stephens,10,43.9
2005-07,581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,60,Mexico,1,14,57.86,4.13,6,11.97,4.83,26.67,2.17,8,1,Mike,Hillyer,9,39.91
2005-07,343,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,1,60,Mexico,1,9,54.91,6.1,7,30.93,1.78,26.67,2.06,9,2,Jon,Stephens,5,29.95
2005-07,582,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,1,60,Mexico,2,10,53.9,5.39,5,11.97,4.5,26.67,2.02,10,2,Jon,Stephens,5,29.95
2005-07,488,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,1,60,Mexico,2,11,50.89,4.63,7,9.98,5.1,26.67,1.91,13,2,Jon,Stephens,6,28.94
2005-07,115,WENDY,HARRISON,WENDY.HARRISON@sakilacustomer.org,1,60,Mexico,1,15,50.85,3.39,9,10.97,4.64,26.67,1.91,14,1,Mike,Hillyer,9,34.91
2005-07,587,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,60,Mexico,1,10,48.9,4.89,6,15.96,3.06,26.67,1.83,15,2,Jon,Stephens,8,38.92
2005-07,133,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,1,60,Mexico,1,13,47.87,3.68,8,13.96,3.43,26.67,1.79,16,2,Jon,Stephens,7,26.93
2005-07,578,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,60,Mexico,2,11,45.89,4.17,7,14.97,3.07,26.67,1.72,17,1,Mike,Hillyer,7,24.93
2005-07,369,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,1,60,Mexico,2,12,45.88,3.82,8,0.99,46.34,26.67,1.72,19,2,Jon,Stephens,7,27.93
2005-07,575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,60,Mexico,2,9,36.91,4.1,7,10.97,3.36,26.67,1.38,23,2,Jon,Stephens,5,20.95
2005-07,247,STELLA,MORENO,STELLA.MORENO@sakilacustomer.org,1,60,Mexico,1,7,33.93,4.85,6,5.99,5.66,26.67,1.27,25,1,Mike,Hillyer,4,20.96
2005-07,288,BOBBIE,CRAIG,BOBBIE.CRAIG@sakilacustomer.org,1,60,Mexico,1,9,22.91,2.55,7,5.99,3.82,26.67,0.86,27,2,Jon,Stephens,5,11.95
2005-07,38,MARTHA,GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,1,61,Moldova,1,18,65.82,3.66,9,15.95,4.13,42.55,1.55,1,2,Jon,Stephens,9,34.91
2005-07,22,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,1,62,Morocco,1,7,31.93,4.56,7,2.99,10.68,23.64,1.35,2,1,Mike,Hillyer,5,27.95
2005-07,257,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,1,63,Mozambique,2,18,88.82,4.93,9,5.98,14.85,34.42,2.58,1,2,Jon,Stephens,10,50.9
2005-07,97,ANNIE,RUSSELL,ANNIE.RUSSELL@sakilacustomer.org,1,63,Mozambique,2,12,40.88,3.41,9,8.97,4.56,34.42,1.19,3,2,Jon,Stephens,7,25.93
2005-07,513,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,1,65,Nauru,2,13,60.87,4.68,7,12.97,4.69,37.17,1.64,1,2,Jon,Stephens,7,31.93
2005-07,321,KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,1,66,Nepal,1,10,50.9,5.09,8,6.98,7.29,29.2,1.74,1,2,Jon,Stephens,6,32.94
2005-07,137,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,1,67,Netherlands,2,19,96.81,5.1,9,19.96,4.85,29.33,3.3,1,1,Mike,Hillyer,11,57.89
2005-07,415,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,1,67,Netherlands,1,11,40.89,3.72,7,7.98,5.12,29.33,1.39,2,2,Jon,Stephens,7,23.93
2005-07,184,VIVIAN,RUIZ,VIVIAN.RUIZ@sakilacustomer.org,1,67,Netherlands,1,9,36.91,4.1,7,3.98,9.27,29.33,1.26,3,2,Jon,Stephens,5,28.95
2005-07,286,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,1,69,Nigeria,1,17,76.83,4.52,10,13.98,5.5,28.52,2.69,1,2,Jon,Stephens,8,42.92
2005-07,103,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,1,69,Nigeria,1,15,68.85,4.59,9,7.96,8.65,28.52,2.41,2,2,Jon,Stephens,8,45.92
2005-07,80,MARILYN,ROSS,MARILYN.ROSS@sakilacustomer.org,1,69,Nigeria,1,12,61.88,5.16,9,15.97,3.87,28.52,2.17,3,2,Jon,Stephens,8,36.92
2005-07,284,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,1,69,Nigeria,1,12,60.88,5.07,9,8.97,6.79,28.52,2.13,4,1,Mike,Hillyer,8,37.92
2005-07,409,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,1,69,Nigeria,2,15,58.85,3.92,9,14.98,3.93,28.52,2.06,5,1,Mike,Hillyer,8,31.92
2005-07,232,CONSTANCE,REID,CONSTANCE.REID@sakilacustomer.org,1,69,Nigeria,2,14,57.86,4.13,6,9.98,5.8,28.52,2.03,6,2,Jon,Stephens,9,39.91
2005-07,198,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,1,69,Nigeria,2,15,52.85,3.52,8,0.99,53.38,28.52,1.85,7,1,Mike,Hillyer,7,28.93
2005-07,280,TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,1,69,Nigeria,2,11,34.89,3.17,6,9.97,3.5,28.52,1.22,11,1,Mike,Hillyer,5,19.95
2005-07,250,JO,FOWLER,JO.FOWLER@sakilacustomer.org,1,69,Nigeria,2,7,19.93,2.85,6,4.99,3.99,28.52,0.7,13,1,Mike,Hillyer,6,18.94
2005-07,157,DARLENE,ROSE,DARLENE.ROSE@sakilacustomer.org,1,70,North Korea,2,17,52.83,3.11,9,0.99,53.36,28.42,1.86,1,2,Jon,Stephens,9,27.91
2005-07,498,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,1,71,Oman,1,15,51.85,3.46,11,19.94,2.6,20.83,2.49,1,1,Mike,Hillyer,8,32.92
2005-07,399,DANNY,ISOM,DANNY.ISOM@sakilacustomer.org,1,72,Pakistan,1,8,30.92,3.87,7,8.98,3.44,26.29,1.18,5,2,Jon,Stephens,7,29.93
2005-07,345,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,1,73,Paraguay,1,10,49.9,4.99,7,11.96,4.17,27.54,1.81,1,2,Jon,Stephens,6,26.94
2005-07,205,EILEEN,CARR,EILEEN.CARR@sakilacustomer.org,1,73,Paraguay,2,8,45.92,5.74,6,14.96,3.07,27.54,1.67,2,2,Jon,Stephens,5,29.95
2005-07,226,MAUREEN,LITTLE,MAUREEN.LITTLE@sakilacustomer.org,1,73,Paraguay,2,9,41.91,4.66,6,7.98,5.25,27.54,1.52,3,1,Mike,Hillyer,7,32.93
2005-07,122,THELMA,MURRAY,THELMA.MURRAY@sakilacustomer.org,1,74,Peru,1,15,61.85,4.12,10,25.93,2.39,27.58,2.24,1,2,Jon,Stephens,7,31.93
2005-07,597,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,1,74,Peru,1,7,26.93,3.85,6,7.97,3.38,27.58,0.98,4,2,Jon,Stephens,4,17.96
2005-07,522,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,1,75,Philippines,2,18,96.82,5.38,10,16.96,5.71,27.06,3.58,1,2,Jon,Stephens,11,63.89
2005-07,236,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,1,75,Philippines,1,20,73.8,3.69,10,37.92,1.95,27.06,2.73,2,2,Jon,Stephens,10,38.9
2005-07,71,KATHY,JAMES,KATHY.JAMES@sakilacustomer.org,1,75,Philippines,1,18,70.82,3.93,9,13.97,5.07,27.06,2.62,3,1,Mike,Hillyer,10,44.9
2005-07,373,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,75,Philippines,1,16,68.84,4.3,10,9.98,6.9,27.06,2.54,4,1,Mike,Hillyer,10,45.9
2005-07,244,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,1,75,Philippines,2,14,54.86,3.92,7,16.97,3.23,27.06,2.03,5,2,Jon,Stephens,9,29.91
2005-07,580,ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,75,Philippines,1,15,49.85,3.32,9,0.99,50.35,27.06,1.84,6,1,Mike,Hillyer,7,25.93
2005-07,263,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,1,75,Philippines,1,13,43.87,3.37,7,10.98,4.0,27.06,1.62,10,2,Jon,Stephens,8,23.92
2005-07,72,THERESA,WATSON,THERESA.WATSON@sakilacustomer.org,1,75,Philippines,2,10,36.9,3.69,7,4.99,7.39,27.06,1.36,12,2,Jon,Stephens,5,21.95
2005-07,548,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,75,Philippines,1,6,29.94,4.99,5,5.97,5.02,27.06,1.11,16,1,Mike,Hillyer,3,16.97
2005-07,558,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,76,Poland,1,15,70.85,4.72,10,27.95,2.53,28.32,2.5,1,1,Mike,Hillyer,11,40.89
2005-07,128,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,1,76,Poland,1,16,65.84,4.12,9,8.98,7.33,28.32,2.32,2,2,Jon,Stephens,10,43.9
2005-07,380,RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,1,76,Poland,1,14,58.86,4.2,7,27.92,2.11,28.32,2.08,3,1,Mike,Hillyer,8,36.92
2005-07,572,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,76,Poland,1,11,46.89,4.26,8,12.97,3.62,28.32,1.66,5,1,Mike,Hillyer,7,29.93
2005-07,360,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,77,Puerto Rico,2,17,69.83,4.11,11,18.96,3.68,28.27,2.47,1,1,Mike,Hillyer,10,38.9
2005-07,282,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,1,77,Puerto Rico,2,15,64.85,4.32,9,13.96,4.65,28.27,2.29,2,2,Jon,Stephens,9,40.91
2005-07,563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,78,Romania,2,16,60.84,3.8,6,5.98,10.17,29.42,2.07,1,2,Jon,Stephens,10,44.9
2005-07,230,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,1,78,Romania,2,15,58.85,3.92,7,20.94,2.81,29.42,2.0,2,2,Jon,Stephens,8,31.92
2005-07,148,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,1,79,Runion,1,22,100.78,4.58,10,22.95,4.39,54.14,1.86,1,1,Mike,Hillyer,15,60.85
2005-07,295,DAISY,BATES,DAISY.BATES@sakilacustomer.org,1,80,Russian Federation,1,18,87.82,4.88,9,32.91,2.67,26.95,3.26,1,1,Mike,Hillyer,8,45.92
2005-07,346,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,1,80,Russian Federation,1,15,83.85,5.59,9,11.97,7.01,26.95,3.11,2,2,Jon,Stephens,10,54.9
2005-07,462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,1,80,Russian Federation,2,16,74.84,4.68,6,20.97,3.57,26.95,2.78,3,1,Mike,Hillyer,12,55.88
2005-07,100,ROBIN,HAYES,ROBIN.HAYES@sakilacustomer.org,1,80,Russian Federation,1,13,69.87,5.37,7,18.96,3.69,26.95,2.59,4,2,Jon,Stephens,7,36.93
2005-07,376,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,1,80,Russian Federation,1,15,69.85,4.66,7,1.98,35.28,26.95,2.59,5,1,Mike,Hillyer,12,54.88
