payment_day,customer_id,customer_name,home_store_id,city_name,country_name,daily_payment_amount,daily_payment_count,rolling_30d_avg_payment_amount,rolling_30d_avg_payment_count,amount_to_30d_avg_ratio,count_to_30d_avg_ratio,related_rental_count,involved_store_ids,involved_staff,involved_staff_count,involved_store_count,country_daily_amount_rank,country_customer_count,country_top_5_percent_cutoff,multiple_staff_or_store_flag
2005-07-31,347,RYAN SALISBURY,2,Daugavpils,Latvia,11.97,3,1.8,0.47,6.67,6.43,3,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-31,57,EVELYN MORGAN,2,Vaduz,Liechtenstein,8.97,3,1.36,0.4,6.58,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-31,58,JEAN BELL,1,Kuching,Malaysia,10.97,3,0.93,0.2,11.78,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-31,587,SERGIO STANFIELD,1,Celaya,Mexico,17.97,3,1.03,0.23,17.43,12.86,3,2,2:Jon Stephens,1,1,1,30,2,0
2005-07-31,578,WILLARD LUMPKIN,2,Carmen,Mexico,11.98,2,1.13,0.3,10.6,6.67,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,30,2,1
2005-07-31,38,MARTHA GONZALEZ,1,Chisinau,Moldova,7.98,2,1.93,0.53,4.14,3.75,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-31,40,AMANDA CARTER,2,Nador,Morocco,13.97,3,0.9,0.27,15.57,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-31,257,MARSHA DOUGLAS,2,Beira,Mozambique,9.98,2,2.63,0.53,3.8,3.75,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-31,513,DUANE TUBBS,2,Yangor,Nauru,6.98,2,1.8,0.37,3.89,5.45,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-31,137,RHONDA KENNEDY,2,Apeldoorn,Netherlands,14.97,3,2.73,0.53,5.49,5.63,3,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-31,8,SUSAN WILSON,2,Hamilton,New Zealand,3.9800000000000004,2,1.06,0.33,3.74,6.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-31,286,VELMA LUCAS,1,Effon-Alaiye,Nigeria,9.98,2,2.23,0.5,4.48,4.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,13,1,1
2005-07-31,498,GENE SANBORN,1,Salala,Oman,4.99,1,1.56,0.47,3.19,2.14,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-31,223,MELINDA FERNANDEZ,1,Mandi Bahauddin,Pakistan,7.99,1,0.83,0.2,9.61,5.0,1,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-31,205,EILEEN CARR,2,Ciudad del Este,Paraguay,4.99,1,1.36,0.23,3.66,4.29,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-31,565,JAIME NETTLES,2,Hunuco,Peru,8.98,2,0.86,0.3,10.4,6.67,2,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-31,27,SHIRLEY ALLEN,2,Davao,Philippines,18.97,3,0.93,0.3,20.39,10.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-07-31,380,RUSSELL BRINSON,1,Tychy,Poland,10.99,1,1.6,0.43,6.89,2.31,1,1,1:Mike Hillyer,1,1,1,8,1,0
2005-07-31,282,JENNY CASTRO,2,Ponce,Puerto Rico,9.99,1,1.83,0.47,5.46,2.14,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-31,230,JOY GEORGE,2,Botosani,Romania,17.97,3,1.36,0.4,13.19,7.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-07-31,148,ELEANOR HUNT,1,Saint-Denis,Runion,11.97,3,2.96,0.63,4.04,4.74,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-31,311,PAUL TROUT,2,Kursk,Russian Federation,20.97,3,0.83,0.17,25.21,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-07-31,295,DAISY BATES,1,Kolpino,Russian Federation,18.97,3,2.3,0.5,8.27,6.0,3,2,2:Jon Stephens,1,1,2,28,2,0
2005-07-31,326,JOSE ANDREW,1,Kingstown,Saint Vincent and the Grenadines,6.970000000000001,3,1.33,0.3,5.24,10.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-31,49,JOYCE EDWARDS,2,Jedda,Saudi Arabia,9.98,2,2.0,0.37,5.0,5.45,2,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-31,19,RUTH MARTINEZ,1,Kimberley,South Africa,17.98,2,0.57,0.13,31.8,15.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,11,1,1
2005-07-31,245,COURTNEY DAY,1,Uijongbu,South Korea,10.98,2,2.06,0.47,5.32,4.29,2,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-31,549,NELSON CHRISTENSON,1,Santiago de Compostela,Spain,10.98,2,1.03,0.23,10.65,8.57,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-31,408,MANUEL MURRELL,1,Jaffna,Sri Lanka,4.99,1,1.36,0.37,3.66,2.73,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-31,50,DIANE COLLINS,1,Omdurman,Sudan,26.949999999999996,5,1.8,0.4,15.01,12.5,5,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-31,155,GAIL KNIGHT,1,Bern,Switzerland,8.98,2,1.13,0.27,7.94,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-31,576,MORRIS MCCARTER,2,Fengshan,Taiwan,21.950000000000003,5,1.4,0.33,15.72,15.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-07-31,481,HERMAN DEVORE,1,Mwanza,Tanzania,3.99,1,1.8,0.4,2.22,2.5,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-31,390,SHAWN HEATON,1,Nakhon Sawan,Thailand,9.98,2,1.56,0.4,6.39,5.0,2,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-31,344,HENRY BILLINGSLEY,1,Nukualofa,Tonga,4.99,1,0.8,0.17,6.25,6.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-31,13,KAREN JACKSON,2,Osmaniye,Turkey,13.97,3,1.6,0.33,8.75,9.0,3,1,1:Mike Hillyer,1,1,1,15,1,0
2005-07-31,200,JEANNE LAWSON,2,Ashgabat,Turkmenistan,6.99,1,1.03,0.3,6.78,3.33,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-31,475,PEDRO CHESTNUT,2,ostka,Ukraine,9.97,3,2.06,0.4,4.83,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-07-31,292,MISTY LAMBERT,2,Sharja,United Arab Emirates,7.98,2,2.23,0.47,3.58,4.29,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-31,583,MARSHALL THORN,1,Southampton,United Kingdom,9.98,2,1.96,0.33,5.08,6.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,9,1,1
2005-07-31,112,ROSA REYNOLDS,2,Lancaster,United States,17.96,4,1.1,0.23,16.36,17.14,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,36,2,1
2005-07-31,63,ASHLEY RICHARDSON,1,Lincoln,United States,13.950000000000001,5,1.7,0.3,8.22,16.67,5,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,36,2,1
2005-07-31,539,MATHEW BOLIN,1,Valencia,Venezuela,12.98,2,1.43,0.33,9.08,6.0,2,1,1:Mike Hillyer,1,1,1,7,1,0
2005-07-31,199,BETH FRANKLIN,2,Haiphong,Vietnam,12.97,3,1.33,0.3,9.75,10.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-07-31,470,GORDON ALLARD,1,Hodeida,Yemen,7.98,2,2.96,0.5,2.69,4.0,2,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-31,7,MARIA MILLER,1,Kragujevac,Yugoslavia,7.99,1,1.73,0.33,4.62,3.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,176,JUNE CARROLL,1,Skikda,Algeria,3.9800000000000004,2,1.86,0.4,2.14,5.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-01,383,MARTIN BALES,1,Namibe,Angola,4.99,1,0.9,0.3,5.56,3.33,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,560,JORDAN ARCHULETA,1,Avellaneda,Argentina,17.97,3,2.0,0.47,9.01,6.43,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-08-01,173,AUDREY RAY,1,Graz,Austria,5.99,1,1.93,0.47,3.11,2.14,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-01,334,RAYMOND MCWHORTER,2,Sumqayit,Azerbaijan,11.97,3,1.8,0.37,6.66,8.18,3,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-01,590,SETH HANNON,2,al-Manama,Bahrain,4.99,1,1.9,0.47,2.63,2.14,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,329,FRANK WAGGONER,2,Jamalpur,Bangladesh,8.98,2,1.76,0.43,5.1,4.62,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-01,144,CLARA SHAW,1,Molodetno,Belarus,11.97,3,3.13,0.6,3.83,5.0,3,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-01,431,JOEL FRANCISCO,2,Sucre,Bolivia,5.98,2,0.6,0.17,9.99,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-01,39,DEBRA NELSON,1,Vila Velha,Brazil,20.96,4,2.46,0.5,8.51,8.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-08-01,427,JESUS MCCARTNEY,2,Guaruj,Brazil,15.97,3,1.66,0.33,9.6,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,28,2,1
2005-08-01,476,DERRICK BOURQUE,1,Gatineau,Canada,21.97,3,1.33,0.3,16.51,10.0,3,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-01,535,JAVIER ELROD,1,NDjamna,Chad,9.98,2,1.63,0.37,6.12,5.45,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,45,JANET PHILLIPS,1,Antofagasta,Chile,2.99,1,1.26,0.3,2.37,3.33,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-01,90,RUBY WASHINGTON,2,Meixian,China,17.97,3,1.73,0.4,10.39,7.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,53,3,1
2005-08-01,242,GLENDA FRAZIER,1,Qinhuangdao,China,15.97,3,1.3,0.3,12.31,10.0,3,2,2:Jon Stephens,1,1,2,53,3,0
2005-08-01,138,HAZEL WARREN,1,Hohhot,China,14.97,3,1.6,0.5,9.39,6.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,3,53,3,1
2005-08-01,460,LEON BOSTIC,1,Florencia,Colombia,10.99,1,1.4,0.27,7.86,3.75,1,2,2:Jon Stephens,1,1,1,6,1,0
2005-08-01,375,AARON SELBY,2,Mwene-Ditu,"Congo, The Democratic Republic of the",8.96,4,0.77,0.17,11.71,24.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-01,258,MYRTLE FLEMING,1,Santiago de los Caballeros,Dominican Republic,20.95,5,1.5,0.33,14.0,15.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-01,589,TRACY HERRMANN,1,Loja,Ecuador,4.99,1,1.26,0.33,3.95,3.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-01,559,EVERETT BANDA,2,Bilbays,Egypt,12.98,2,1.4,0.4,9.3,5.0,2,1,1:Mike Hillyer,1,1,1,6,1,0
2005-08-01,444,MARCUS HIDALGO,2,Tartu,Estonia,9.98,2,0.93,0.27,10.72,7.5,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,392,SEAN DOUGLASS,2,Addis Abeba,Ethiopia,4.99,1,0.8,0.27,6.26,3.75,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,298,ERIKA PENA,1,Oulu,Finland,6.99,1,1.1,0.33,6.37,3.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,56,GLORIA COOK,1,Papeete,French Polynesia,7.98,2,1.26,0.3,6.31,6.67,2,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,251,VICKIE BREWER,2,Halle/Saale,Germany,7.99,1,1.4,0.37,5.72,2.73,1,1,1:Mike Hillyer,1,1,1,7,1,0
2005-08-01,596,ENRIQUE FORSYTHE,1,Patras,Greece,8.97,3,0.73,0.2,12.27,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-01,207,GERTRUDE CASTILLO,1,Nuuk,Greenland,4.98,2,1.96,0.5,2.54,4.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,26,JESSICA HALL,2,Citt del Vaticano,Holy See (Vatican City State),3.99,1,1.56,0.43,2.55,2.31,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,289,VIOLET RODRIQUEZ,1,Kowloon and New Kowloon,Hong Kong,7.99,1,1.66,0.4,4.81,2.5,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,554,DWAYNE OLVERA,1,Rajkot,India,14.98,2,0.57,0.13,26.5,15.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,60,3,1
2005-08-01,78,LORI WOOD,1,Rae Bareli,India,14.97,3,1.76,0.47,8.5,6.43,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,60,3,1
2005-08-01,209,TONYA CHAPMAN,2,Bhilwara,India,14.97,3,2.76,0.57,5.42,5.29,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,60,3,1
2005-08-01,203,TARA RYAN,1,Gorontalo,Indonesia,6.98,2,1.36,0.23,5.12,8.57,2,2,2:Jon Stephens,1,1,1,14,1,0
2005-08-01,459,TOMMY COLLAZO,1,Qomsheh,Iran,22.96,4,2.99,0.6,7.67,6.67,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,8,1,1
2005-08-01,161,GERALDINE PERKINS,1,Tel Aviv-Jaffa,Israel,9.97,3,1.4,0.33,7.14,9.0,3,1,1:Mike Hillyer,1,1,1,4,1,0
2005-08-01,309,CHRISTOPHER GRECO,1,Brescia,Italy,6.970000000000001,3,2.56,0.53,2.72,5.63,3,1,1:Mike Hillyer,1,1,1,7,1,0
2005-08-01,147,JOANNE ROBERTSON,2,Urawa,Japan,16.98,2,1.06,0.43,15.98,4.62,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,31,2,1
2005-08-01,285,MIRIAM MCKINNEY,1,Otsu,Japan,13.97,3,2.3,0.43,6.09,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,31,2,1
2005-08-01,76,IRENE PRICE,2,Pavlodar,Kazakstan,4.99,1,0.86,0.3,5.78,3.33,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,234,CLAUDIA FULLER,1,Jalib al-Shuyukh,Kuwait,7.98,2,0.5,0.1,15.99,20.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,166,LYNN PAYNE,1,Lilongwe,Malawi,7.99,1,1.9,0.43,4.21,2.31,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,306,CHARLES KOWALSKI,1,Sungai Petani,Malaysia,6.99,1,1.8,0.47,3.89,2.14,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-01,273,PRISCILLA LOWE,2,Salamanca,Mexico,19.97,3,2.26,0.5,8.83,6.0,3,1,1:Mike Hillyer,1,1,1,30,2,0
2005-08-01,575,ISAAC OGLESBY,2,Cuernavaca,Mexico,12.98,2,1.23,0.3,10.55,6.67,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,30,2,1
2005-08-01,543,LANCE PEMBERTON,1,Beni-Mellal,Morocco,5.98,2,0.93,0.27,6.43,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-01,433,DON BONE,1,Naala-Porto,Mozambique,4.99,1,2.2,0.47,2.27,2.14,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-08-01,256,MABEL HOLLAND,2,Monywa,Myanmar,4.99,1,0.43,0.2,11.57,5.0,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,137,RHONDA KENNEDY,2,Apeldoorn,Netherlands,10.98,2,3.23,0.63,3.4,3.16,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-08-01,8,SUSAN WILSON,2,Hamilton,New Zealand,2.99,1,1.2,0.4,2.5,2.5,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-01,80,MARILYN ROSS,1,Ife,Nigeria,16.97,3,2.06,0.4,8.23,7.5,3,1,1:Mike Hillyer,1,1,1,13,1,0
2005-08-01,9,MARGARET MOORE,2,Masqat,Oman,5.98,2,0.96,0.3,6.21,6.67,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-01,416,JEFFERY PINSON,2,Dadu,Pakistan,13.97,3,1.23,0.33,11.36,9.0,3,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-01,345,CARL ARTIS,1,San Lorenzo,Paraguay,8.99,1,1.66,0.33,5.4,3.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-01,565,JAIME NETTLES,2,Hunuco,Peru,10.99,1,1.16,0.37,9.45,2.73,1,2,2:Jon Stephens,1,1,1,4,1,0
2005-08-01,522,ARNOLD HAVENS,2,Santa Rosa,Philippines,18.96,4,3.23,0.6,5.87,6.67,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-08-01,270,LEAH CURTIS,1,Kalisz,Poland,18.97,3,1.03,0.23,18.4,12.86,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,8,1,1
2005-08-01,106,CONNIE WALLACE,1,Ivanovo,Russian Federation,20.97,3,1.4,0.33,15.01,9.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,28,2,1
2005-08-01,487,HECTOR POINDEXTER,2,Pjatigorsk,Russian Federation,16.97,3,1.56,0.47,10.86,6.43,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-08-01,101,PEGGY MYERS,1,Abha,Saudi Arabia,8.97,3,1.8,0.4,4.99,7.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-08-01,456,RONNIE RICKETTS,2,Ziguinchor,Senegal,8.98,2,0.83,0.23,10.81,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-01,357,KEITH RICO,1,Bratislava,Slovakia,13.96,4,1.43,0.4,9.77,10.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-01,132,ESTHER CRAWFORD,2,Botshabelo,South Africa,22.96,4,1.5,0.47,15.35,8.57,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,11,1,1
2005-08-01,99,EMILY DIAZ,2,Kimchon,South Korea,9.98,2,1.9,0.5,5.27,4.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-08-01,469,WESLEY BULL,2,Ourense (Orense),Spain,15.96,4,2.69,0.6,5.92,6.67,4,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-01,50,DIANE COLLINS,1,Omdurman,Sudan,12.98,2,2.69,0.57,4.82,3.53,2,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-01,577,CLIFTON MALCOLM,2,Tanshui,Taiwan,10.97,3,1.76,0.37,6.22,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-08-01,220,CHARLENE ALVAREZ,2,Zanzibar,Tanzania,4.99,1,2.0,0.4,2.5,2.5,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-01,86,JACQUELINE LONG,2,Songkhla,Thailand,20.97,3,2.16,0.4,9.7,7.5,3,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-01,566,CASEY MENA,1,Tokat,Turkey,9.98,2,2.39,0.6,4.17,3.33,2,2,2:Jon Stephens,1,1,1,15,1,0
2005-08-01,200,JEANNE LAWSON,2,Ashgabat,Turkmenistan,2.99,1,1.26,0.33,2.37,3.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,105,DAWN SULLIVAN,1,Funafuti,Tuvalu,4.99,1,1.63,0.33,3.06,3.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-01,386,TODD TAN,1,Kamjanets-Podilskyi,Ukraine,11.97,3,1.83,0.43,6.54,6.92,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-01,98,LILLIAN GRIFFIN,1,al-Ayn,United Arab Emirates,3.99,1,1.36,0.3,2.93,3.33,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-08-01,583,MARSHALL THORN,1,Southampton,United Kingdom,12.97,3,2.3,0.4,5.65,7.5,3,2,2:Jon Stephens,1,1,1,9,1,0
2005-08-01,181,ANA BRADLEY,2,Memphis,United States,26.950000000000003,5,2.43,0.4,11.09,12.5,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,36,2,1
2005-08-01,420,JACOB LANCE,1,El Monte,United States,20.97,3,1.33,0.37,15.77,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,36,2,1
2005-08-01,174,YVONNE WATKINS,2,Ocumare del Tuy,Venezuela,16.97,3,1.1,0.23,15.46,12.86,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,7,1,1
2005-08-01,199,BETH FRANKLIN,2,Haiphong,Vietnam,16.97,3,1.76,0.4,9.63,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-01,303,WILLIAM SATTERFIELD,2,Sanaa,Yemen,2.99,1,1.23,0.3,2.43,3.33,1,2,2:Jon Stephens,1,1,1,4,1,0
2005-08-01,7,MARIA MILLER,1,Kragujevac,Yugoslavia,22.96,4,2.0,0.37,11.5,10.91,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-01,438,BARRY LOVELACE,1,Kitwe,Zambia,11.98,2,1.83,0.47,6.55,4.29,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-08-02,383,MARTIN BALES,1,Namibe,Angola,6.970000000000001,3,1.06,0.33,6.55,9.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-02,445,MICHEAL FORMAN,1,Escobar,Argentina,17.98,2,1.1,0.4,16.41,5.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-08-02,266,NORA HERRERA,2,Salzburg,Austria,16.97,3,0.86,0.2,19.63,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-02,334,RAYMOND MCWHORTER,2,Sumqayit,Azerbaijan,9.98,2,2.2,0.47,4.55,4.29,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-02,329,FRANK WAGGONER,2,Jamalpur,Bangladesh,6.98,2,2.06,0.5,3.39,4.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-08-02,144,CLARA SHAW,1,Molodetno,Belarus,14.97,3,3.53,0.7,4.25,4.29,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-02,431,JOEL FRANCISCO,2,Sucre,Bolivia,6.99,1,0.8,0.23,8.76,4.29,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-08-02,126,ELLEN SIMPSON,1,Po,Brazil,9.99,1,1.63,0.43,6.13,2.31,1,1,1:Mike Hillyer,1,1,1,28,2,0
2005-08-02,540,TYRONE ASHER,1,Ruse,Bulgaria,24.96,4,1.33,0.3,18.76,13.33,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-02,361,LAWRENCE LAWTON,2,Yaound,Cameroon,15.96,4,1.03,0.37,15.5,10.91,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-08-02,410,CURTIS IRBY,2,Richmond Hill,Canada,18.97,3,2.09,0.53,9.06,5.63,3,1,1:Mike Hillyer,1,1,1,5,1,0
2005-08-02,45,JANET PHILLIPS,1,Antofagasta,Chile,27.950000000000003,5,1.36,0.33,20.5,15.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-02,197,SUE PETERS,2,Changzhou,China,17.96,4,1.63,0.4,11.02,10.0,4,1,1:Mike Hillyer,1,1,1,53,3,0
2005-08-02,552,HUGH WALDROP,2,Haining,China,14.97,3,1.63,0.3,9.18,10.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-08-02,569,DAVE GARDINER,2,Leshan,China,14.96,4,0.93,0.27,16.07,15.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,3,53,3,1
2005-08-02,180,STACY CUNNINGHAM,2,Pereira,Colombia,8.99,1,1.56,0.37,5.75,2.73,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-08-02,375,AARON SELBY,2,Mwene-Ditu,"Congo, The Democratic Republic of the",18.97,3,1.06,0.3,17.83,10.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-08-02,418,JEFF EAST,2,San Felipe de Puerto Plata,Dominican Republic,11.96,4,1.76,0.4,6.79,10.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-08-02,134,EMMA BOYD,1,Qalyub,Egypt,20.96,4,0.63,0.2,33.2,20.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-08-02,444,MARCUS HIDALGO,2,Tartu,Estonia,7.98,2,1.26,0.33,6.32,6.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-08-02,298,ERIKA PENA,1,Oulu,Finland,7.98,2,1.33,0.37,6.0,5.45,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-08-02,35,VIRGINIA GREEN,2,Toulouse,France,9.98,2,2.29,0.53,4.35,3.75,2,1,1:Mike Hillyer,1,1,1,4,1,0
2005-08-02,65,ROSE HOWARD,2,Cayenne,French Guiana,19.97,3,1.26,0.3,15.8,10.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-08-02,56,GLORIA COOK,1,Papeete,French Polynesia,10.98,2,1.53,0.37,7.18,5.45,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-08-02,584,SALVADOR TEEL,2,Banjul,Gambia,10.97,3,1.5,0.4,7.33,7.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
